date,state,device,type,message,illuminance,linkquality,occupancy,temperature,description,humidity,winddirection,precipitation,pressure,windspeed,battery,voltage,contact
2019-06-19 13:21:58,,,,,,,,21.1,"Porto, S. Gens @ 2019-06-19T13:00",72.0,,,,8.6,,,
2019-06-19 13:27:45,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-19 13:30:46,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-19 13:36:11,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-19 14:22:00,,,,,,,,21.5,"Porto, S. Gens @ 2019-06-19T14:00",70.0,,,,7.9,,,
2019-06-19 14:27:47,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-19 14:30:48,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-19 14:36:13,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-19 15:22:02,,,,,,,,20.8,"Porto, S. Gens @ 2019-06-19T15:00",70.0,,,,7.9,,,
2019-06-19 15:27:49,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-19 15:30:50,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-19 15:36:26,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-19 16:22:03,,,,,,,,21.5,"Porto, S. Gens @ 2019-06-19T16:00",65.0,,,,7.2,,,
2019-06-19 16:27:50,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-19 16:30:51,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-19 16:36:17,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-19 17:22:04,,,,,,,,20.8,"Porto, S. Gens @ 2019-06-19T17:00",67.0,,,,7.6,,,
2019-06-19 17:27:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-19 17:30:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-19 17:36:23,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-19 18:22:06,,,,,,,,20.1,"Porto, S. Gens @ 2019-06-19T18:00",70.0,,,,6.8,,,
2019-06-19 18:27:53,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-19 18:30:54,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-19 18:36:19,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-19 19:13:54,online,status,,,,,,,,,,,,,,,
2019-06-19 20:01:05,,,,,,,,18.3,"Porto, Serra do Pilar @ 2019-06-19T19:00",77.0,,0.0,,,,,
2019-06-19 21:01:12,,,,,,,,17.5,"Porto, Serra do Pilar @ 2019-06-19T20:00",81.0,,0.0,,,,,
2019-06-19 22:01:05,,,,,,,,16.4,"Porto, Serra do Pilar @ 2019-06-19T21:00",88.0,,0.0,,,,,
2019-06-19 23:01:05,,,,,,,,15.7,"Porto, Serra do Pilar @ 2019-06-19T22:00",90.0,,0.0,,,,,
2019-06-20 00:01:05,,,,,,,,15.6,"Porto, Serra do Pilar @ 2019-06-19T23:00",91.0,,0.0,,,,,
2019-06-20 01:01:05,,,,,,,,15.4,"Porto, Serra do Pilar @ 2019-06-20T00:00",92.0,,0.0,,,,,
2019-06-20 02:01:05,,,,,,,,15.4,"Porto, Serra do Pilar @ 2019-06-20T01:00",89.0,,0.0,,,,,
2019-06-20 03:01:05,,,,,,,,14.9,"Porto, Serra do Pilar @ 2019-06-20T02:00",92.0,,0.0,,,,,
2019-06-20 04:01:04,,,,,,,,14.9,"Porto, Serra do Pilar @ 2019-06-20T03:00",94.0,,0.0,,,,,
2019-06-20 05:01:05,,,,,,,,14.8,"Porto, Serra do Pilar @ 2019-06-20T04:00",95.0,,0.0,,,,,
2019-06-20 06:01:05,,,,,,,,14.2,"Porto, Serra do Pilar @ 2019-06-20T05:00",97.0,,0.0,,,,,
2019-06-20 07:01:04,,,,,,,,14.2,"Porto, Serra do Pilar @ 2019-06-20T06:00",98.0,,0.0,,,,,
2019-06-20 08:01:04,,,,,,,,14.8,"Porto, Serra do Pilar @ 2019-06-20T07:00",96.0,,0.0,,,,,
2019-06-20 09:01:05,,,,,,,,16.9,"Porto, Serra do Pilar @ 2019-06-20T08:00",87.0,,0.0,,,,,
2019-06-20 10:01:05,,,,,,,,18.2,"Porto, Serra do Pilar @ 2019-06-20T09:00",80.0,,0.0,,,,,
2019-06-20 11:01:05,,,,,,,,18.0,"Porto, Serra do Pilar @ 2019-06-20T10:00",83.0,,0.0,,,,,
2019-06-20 12:01:04,,,,,,,,17.5,"Porto, Serra do Pilar @ 2019-06-20T11:00",86.0,,0.0,,,,,
2019-06-20 13:01:05,,,,,,,,18.7,"Porto, Serra do Pilar @ 2019-06-20T12:00",81.0,,0.0,,,,,
2019-06-20 14:01:05,,,,,,,,19.7,"Porto, Serra do Pilar @ 2019-06-20T13:00",77.0,,0.0,,,,,
2019-06-20 15:01:04,,,,,,,,19.9,"Porto, Serra do Pilar @ 2019-06-20T14:00",77.0,,0.0,,,,,
2019-06-20 16:01:04,,,,,,,,20.6,"Porto, Serra do Pilar @ 2019-06-20T15:00",73.0,,0.0,,,,,
2019-06-20 17:01:05,,,,,,,,19.8,"Porto, Serra do Pilar @ 2019-06-20T16:00",74.0,,0.0,,,,,
2019-06-20 18:01:05,,,,,,,,20.0,"Porto, Serra do Pilar @ 2019-06-20T17:00",71.0,,0.0,,,,,
2019-06-20 19:01:04,,,,,,,,19.6,"Porto, Serra do Pilar @ 2019-06-20T18:00",72.0,,0.0,,,,,
2019-06-20 20:01:04,,,,,,,,17.8,"Porto, Serra do Pilar @ 2019-06-20T19:00",81.0,,0.0,,,,,
2019-06-20 21:01:05,,,,,,,,16.4,"Porto, Serra do Pilar @ 2019-06-20T20:00",89.0,,0.0,,,,,
2019-06-20 22:01:05,,,,,,,,15.8,"Porto, Serra do Pilar @ 2019-06-20T21:00",90.0,,0.0,,,,,
2019-06-20 23:01:04,,,,,,,,15.8,"Porto, Serra do Pilar @ 2019-06-20T22:00",91.0,,0.0,,,,,
2019-06-21 00:01:05,,,,,,,,15.8,"Porto, Serra do Pilar @ 2019-06-20T23:00",91.0,,0.0,,,,,
2019-06-21 01:01:05,,,,,,,,15.8,"Porto, Serra do Pilar @ 2019-06-21T00:00",92.0,,0.0,,,,,
2019-06-21 02:01:05,,,,,,,,15.8,"Porto, Serra do Pilar @ 2019-06-21T01:00",91.0,,0.0,,,,,
2019-06-21 03:01:04,,,,,,,,15.8,"Porto, Serra do Pilar @ 2019-06-21T02:00",91.0,,0.0,,,,,
2019-06-21 04:01:04,,,,,,,,15.7,"Porto, Serra do Pilar @ 2019-06-21T03:00",91.0,,0.0,,,,,
2019-06-21 05:01:04,,,,,,,,15.7,"Porto, Serra do Pilar @ 2019-06-21T04:00",91.0,,0.1,,,,,
2019-06-21 06:01:05,,,,,,,,15.7,"Porto, Serra do Pilar @ 2019-06-21T05:00",91.0,,0.0,,,,,
2019-06-21 07:01:05,,,,,,,,15.7,"Porto, Serra do Pilar @ 2019-06-21T06:00",91.0,,0.0,,,,,
2019-06-21 08:01:05,,,,,,,,16.4,"Porto, Serra do Pilar @ 2019-06-21T07:00",88.0,,0.0,,,,,
2019-06-21 09:01:04,,,,,,,,17.9,"Porto, Serra do Pilar @ 2019-06-21T08:00",80.0,,0.0,,,,,
2019-06-21 10:01:05,,,,,,,,18.3,"Porto, Serra do Pilar @ 2019-06-21T09:00",79.0,,0.0,,,,,
2019-06-21 11:01:05,,,,,,,,19.1,"Porto, Serra do Pilar @ 2019-06-21T10:00",78.0,,0.0,,,,,
2019-06-21 12:01:04,,,,,,,,20.1,"Porto, Serra do Pilar @ 2019-06-21T11:00",75.0,,0.0,,,,,
2019-06-21 13:01:05,,,,,,,,20.4,"Porto, Serra do Pilar @ 2019-06-21T12:00",72.0,,0.0,,,,,
2019-06-21 14:01:05,,,,,,,,20.3,"Porto, Serra do Pilar @ 2019-06-21T13:00",70.0,,0.0,,,,,
2019-06-21 15:01:05,,,,,,,,20.9,"Porto, Serra do Pilar @ 2019-06-21T14:00",68.0,,0.0,,,,,
2019-06-21 16:01:04,,,,,,,,21.7,"Porto, Serra do Pilar @ 2019-06-21T15:00",65.0,,0.0,,,,,
2019-06-21 17:01:04,,,,,,,,21.0,"Porto, Serra do Pilar @ 2019-06-21T16:00",67.0,,0.0,,,,,
2019-06-24 08:09:03,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-24 08:12:04,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-24 08:17:32,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-24 09:01:05,,,,,,,,16.7,"Porto, S. Gens @ 2019-06-24T08:00",99.0,,,,1.1,,,
2019-06-24 09:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-24 09:09:53,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-24 09:15:22,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-24 10:01:05,,,,,,,,17.2,"Porto, S. Gens @ 2019-06-24T09:00",95.0,,,,0.4,,,
2019-06-24 10:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-24 10:09:53,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-24 10:14:49,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-24 11:01:04,,,,,,,,19.1,"Porto, S. Gens @ 2019-06-24T10:00",82.0,,,,1.8,,,
2019-06-24 11:06:53,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-24 11:09:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-24 11:15:19,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-24 12:01:05,,,,,,,,20.2,"Porto, S. Gens @ 2019-06-24T11:00",78.0,,,,4.3,,,
2019-06-24 12:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-24 12:09:53,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-24 12:15:18,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-24 13:01:04,,,,,,,,20.9,"Porto, S. Gens @ 2019-06-24T12:00",74.0,,,,5.8,,,
2019-06-24 13:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-24 13:09:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-24 13:15:18,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-24 14:01:05,,,,,,,,21.3,"Porto, S. Gens @ 2019-06-24T13:00",73.0,,,,6.1,,,
2019-06-24 14:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-24 14:09:53,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-24 14:15:18,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-24 15:01:05,,,,,,,,20.9,"Porto, S. Gens @ 2019-06-24T14:00",74.0,,,,7.6,,,
2019-06-24 15:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-24 15:09:53,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-24 15:15:23,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-24 16:01:04,,,,,,,,20.9,"Porto, Serra do Pilar @ 2019-06-24T15:00",74.0,,0.0,,,,,
2019-06-24 16:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-24 16:09:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-24 16:15:22,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-24 17:01:05,,,,,,,,21.8,"Porto, Serra do Pilar @ 2019-06-24T16:00",69.0,,0.0,,,,,
2019-06-24 17:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-24 17:09:53,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-24 17:15:23,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-24 18:01:05,,,,,,,,22.1,"Porto, S. Gens @ 2019-06-24T17:00",69.0,,,,7.2,,,
2019-06-24 18:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-24 18:09:53,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-24 18:15:26,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-24 19:01:04,,,,,,,,20.8,"Porto, S. Gens @ 2019-06-24T18:00",74.0,,,,7.6,,,
2019-06-24 19:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-24 19:09:53,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-24 19:15:19,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-24 20:01:05,,,,,,,,19.1,"Porto, Serra do Pilar @ 2019-06-24T19:00",80.0,,0.0,,,,,
2019-06-24 20:07:07,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-24 20:09:53,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-24 20:14:55,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-24 21:01:05,,,,,,,,18.3,"Porto, Serra do Pilar @ 2019-06-24T20:00",81.0,,0.0,,,,,
2019-06-24 21:06:51,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-24 21:09:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-24 21:14:54,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-24 22:01:05,,,,,,,,17.3,"Porto, Serra do Pilar @ 2019-06-24T21:00",88.0,,0.0,,,,,
2019-06-24 22:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-24 22:09:53,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-24 22:14:54,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-24 23:01:05,,,,,,,,16.9,"Porto, Serra do Pilar @ 2019-06-24T22:00",91.0,,0.0,,,,,
2019-06-24 23:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-24 23:09:53,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-24 23:14:49,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-25 00:01:05,,,,,,,,16.3,"Porto, Serra do Pilar @ 2019-06-24T23:00",93.0,,0.0,,,,,
2019-06-25 00:06:51,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-25 00:09:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-25 00:14:48,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-25 01:01:04,,,,,,,,15.6,"Porto, Serra do Pilar @ 2019-06-25T00:00",96.0,,0.0,,,,,
2019-06-25 01:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-25 01:09:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-25 01:14:48,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-25 02:01:05,,,,,,,,15.0,"Porto, Serra do Pilar @ 2019-06-25T01:00",98.0,,0.0,,,,,
2019-06-25 02:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-25 02:09:53,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-25 02:14:48,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-25 03:01:05,,,,,,,,14.7,"Porto, Serra do Pilar @ 2019-06-25T02:00",98.0,,0.0,,,,,
2019-06-25 03:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-25 03:09:53,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-25 03:14:49,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-25 04:01:04,,,,,,,,14.2,"Porto, S. Gens @ 2019-06-25T03:00",98.0,,,,1.4,,,
2019-06-25 04:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-25 04:09:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-25 04:14:49,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-25 04:33:16,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-25 05:01:05,,,,,,,,14.3,"Porto, S. Gens @ 2019-06-25T04:00",97.0,,,,3.2,,,
2019-06-25 05:06:51,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-25 05:09:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-25 05:14:48,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-25 06:01:05,,,,,,,,14.0,"Porto, Serra do Pilar @ 2019-06-25T05:00",99.0,,0.0,,,,,
2019-06-25 06:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-25 06:09:53,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-25 06:14:54,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-25 11:15:53,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-25 12:01:05,,,,,,,,22.1,"Porto, Serra do Pilar @ 2019-06-25T11:00",70.0,,0.6,,,,,
2019-06-25 12:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-25 12:09:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-25 12:14:49,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-25 13:01:05,,,,,,,,20.9,"Porto, Serra do Pilar @ 2019-06-25T12:00",75.0,,0.0,,,,,
2019-06-25 13:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-25 13:09:53,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-25 13:14:50,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-25 14:01:04,,,,,,,,22.0,"Porto, S. Gens @ 2019-06-25T13:00",64.0,,,,6.5,,,
2019-06-25 14:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-25 14:09:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-25 14:14:54,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-25 15:01:05,,,,,,,,22.8,"Porto, Serra do Pilar @ 2019-06-25T14:00",61.0,,0.0,,,,,
2019-06-25 15:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-25 15:09:53,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-25 15:14:50,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-25 16:01:05,,,,,,,,22.4,"Porto, S. Gens @ 2019-06-25T15:00",59.0,,,,7.9,,,
2019-06-25 16:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-25 16:09:53,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-25 16:14:50,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-25 17:01:05,,,,,,,,22.6,"Porto, S. Gens @ 2019-06-25T16:00",55.0,,,,5.4,,,
2019-06-25 17:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-25 17:09:53,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-25 17:14:50,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-25 18:01:04,,,,,,,,20.9,"Porto, S. Gens @ 2019-06-25T17:00",60.0,,,,6.5,,,
2019-06-25 18:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-25 18:09:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-25 18:14:48,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-25 19:01:05,,,,,,,,20.6,"Porto, S. Gens @ 2019-06-25T18:00",68.0,,,,6.5,,,
2019-06-25 19:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-25 19:09:53,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-25 19:14:49,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-25 20:01:05,,,,,,,,20.5,"Porto, S. Gens @ 2019-06-25T19:00",65.0,,,,5.4,,,
2019-06-25 20:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-25 20:09:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-25 20:14:53,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-25 21:01:04,,,,,,,,19.7,"Porto, S. Gens @ 2019-06-25T20:00",72.0,,,,5.4,,,
2019-06-25 21:06:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-25 21:09:52,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-25 21:14:49,Dongle has to reset,status,,,,,,,,,,,,,,,
2019-06-25 22:01:05,,,,,,,,18.2,"Porto, S. Gens @ 2019-06-25T21:00",80.0,,,,5.8,,,
2019-06-25 22:10:58,online,status,,,,,,,,,,,,,,,
2019-06-25 22:14:57,online,status,,,,,,,,,,,,,,,
2019-06-25 23:01:05,,,,,,,,18.1,"Porto, S. Gens @ 2019-06-25T22:00",77.0,,,,5.0,,,
2019-06-25 23:05:22,online,status,,,,,,,,,,,,,,,
2019-06-26 00:01:04,,,,,,,,17.5,"Porto, S. Gens @ 2019-06-25T23:00",81.0,,,,6.1,,,
2019-06-26 01:01:04,,,,,,,,16.7,"Porto, S. Gens @ 2019-06-26T00:00",87.0,,,,4.3,,,
2019-06-26 02:01:04,,,,,,,,16.6,"Porto, S. Gens @ 2019-06-26T01:00",89.0,,,,4.3,,,
2019-06-26 03:01:05,,,,,,,,16.4,"Porto, S. Gens @ 2019-06-26T02:00",88.0,,,,4.7,,,
2019-06-26 03:05:21,online,status,,,,,,,,,,,,,,,
2019-06-26 04:01:04,,,,,,,,16.4,"Porto, S. Gens @ 2019-06-26T03:00",87.0,,,,3.2,,,
2019-06-26 04:30:01,offline,status,,,,,,,,,,,,,,,
2019-06-26 04:31:43,online,status,,,,,,,,,,,,,,,
2019-06-26 05:01:05,,,,,,,,16.9,"Porto, Serra do Pilar @ 2019-06-26T04:00",83.0,,0.0,,,,,
2019-06-26 06:01:05,,,,,,,,16.8,"Porto, Serra do Pilar @ 2019-06-26T05:00",83.0,,0.0,,,,,
2019-06-26 07:01:04,,,,,,,,16.6,"Porto, Serra do Pilar @ 2019-06-26T06:00",88.0,,0.0,,,,,
2019-06-26 08:01:04,,,,,,,,16.1,"Porto, Serra do Pilar @ 2019-06-26T07:00",93.0,,0.3,,,,,
2019-06-26 09:01:05,,,,,,,,16.2,"Porto, Serra do Pilar @ 2019-06-26T08:00",95.0,,0.1,,,,,
2019-06-26 10:01:05,,,,,,,,16.9,"Porto, Serra do Pilar @ 2019-06-26T09:00",92.0,,0.0,,,,,
2019-06-26 11:01:05,,,,,,,,17.7,"Porto, Serra do Pilar @ 2019-06-26T10:00",88.0,,0.0,,,,,
2019-06-26 12:01:04,,,,,,,,18.2,"Porto, Serra do Pilar @ 2019-06-26T11:00",84.0,,0.0,,,,,
2019-06-26 13:01:04,,,,,,,,19.5,"Porto, Serra do Pilar @ 2019-06-26T12:00",76.0,,0.0,,,,,
2019-06-26 14:01:05,,,,,,,,20.2,"Porto, Serra do Pilar @ 2019-06-26T13:00",74.0,,0.0,,,,,
2019-06-26 15:01:04,,,,,,,,21.5,"Porto, Serra do Pilar @ 2019-06-26T14:00",70.0,,0.0,,,,,
2019-06-26 15:05:22,online,status,,,,,,,,,,,,,,,
2019-06-26 16:01:05,,,,,,,,22.4,"Porto, Serra do Pilar @ 2019-06-26T15:00",69.0,,0.0,,,,,
2019-06-26 17:01:04,,,,,,,,22.0,"Porto, Serra do Pilar @ 2019-06-26T16:00",71.0,,0.0,,,,,
2019-06-26 18:01:04,,,,,,,,21.6,"Porto, Serra do Pilar @ 2019-06-26T17:00",73.0,,0.0,,,,,
2019-06-26 19:01:05,,,,,,,,21.3,"Porto, Serra do Pilar @ 2019-06-26T18:00",72.0,,0.0,,,,,
2019-06-26 20:01:05,,,,,,,,20.2,"Porto, Serra do Pilar @ 2019-06-26T19:00",75.0,,0.0,,,,,
2019-06-26 21:01:05,,,,,,,,19.5,"Porto, Serra do Pilar @ 2019-06-26T20:00",78.0,,0.0,,,,,
2019-06-26 22:01:04,,,,,,,,18.6,"Porto, Serra do Pilar @ 2019-06-26T21:00",83.0,,0.0,,,,,
2019-06-26 23:01:04,,,,,,,,17.3,"Porto, S. Gens @ 2019-06-26T22:00",89.0,,,,2.2,,,
2019-06-27 00:01:04,,,,,,,,16.9,"Porto, S. Gens @ 2019-06-26T23:00",90.0,,,,1.1,,,
2019-06-27 01:01:04,,,,,,,,16.8,"Porto, S. Gens @ 2019-06-27T00:00",91.0,,,,0.4,,,
2019-06-27 02:01:04,,,,,,,,16.9,"Porto, S. Gens @ 2019-06-27T01:00",89.0,,,,0.7,,,
2019-06-27 03:01:05,,,,,,,,16.7,"Porto, S. Gens @ 2019-06-27T02:00",90.0,,,,0.0,,,
2019-06-27 04:01:05,,,,,,,,16.8,"Porto, S. Gens @ 2019-06-27T03:00",89.0,,,,0.0,,,
2019-06-27 05:01:04,,,,,,,,16.7,"Porto, S. Gens @ 2019-06-27T04:00",90.0,,,,1.1,,,
2019-06-27 06:01:04,,,,,,,,17.0,"Porto, S. Gens @ 2019-06-27T05:00",92.0,,,,1.1,,,
2019-06-27 07:01:04,,,,,,,,17.0,"Porto, S. Gens @ 2019-06-27T06:00",93.0,,,,1.1,,,
2019-06-27 08:01:04,,,,,,,,17.5,"Porto, S. Gens @ 2019-06-27T07:00",91.0,,,,0.7,,,
2019-06-27 09:01:05,,,,,,,,17.9,"Porto, S. Gens @ 2019-06-27T08:00",88.0,,,,3.2,,,
2019-06-27 10:01:05,,,,,,,,18.7,"Porto, S. Gens @ 2019-06-27T09:00",85.0,,,,3.2,,,
2019-06-27 11:01:05,,,,,,,,19.7,"Porto, S. Gens @ 2019-06-27T10:00",80.0,,,,6.1,,,
2019-06-27 12:01:05,,,,,,,,21.5,"Porto, S. Gens @ 2019-06-27T11:00",73.0,,,,5.8,,,
2019-06-27 13:01:04,,,,,,,,21.9,"Porto, S. Gens @ 2019-06-27T12:00",70.0,,,,6.5,,,
2019-06-27 14:01:04,,,,,,,,22.6,"Porto, S. Gens @ 2019-06-27T13:00",68.0,,,,7.6,,,
2019-06-27 15:01:04,,,,,,,,22.9,"Porto, S. Gens @ 2019-06-27T14:00",66.0,,,,7.6,,,
2019-06-27 16:01:04,,,,,,,,-99.0,"Porto, S. Gens @ 2019-06-27T15:00",-99.0,,,,7.9,,,
2019-06-27 17:01:04,,,,,,,,22.3,"Porto, S. Gens @ 2019-06-27T16:00",66.0,,,,8.3,,,
2019-06-27 18:01:04,,,,,,,,22.1,"Porto, S. Gens @ 2019-06-27T17:00",60.0,,,,8.3,,,
2019-06-27 19:01:05,,,,,,,,21.8,"Porto, S. Gens @ 2019-06-27T18:00",62.0,,,,6.1,,,
2019-06-27 20:01:05,,,,,,,,20.7,"Porto, S. Gens @ 2019-06-27T19:00",68.0,,,,4.0,,,
2019-06-27 21:01:05,,,,,,,,19.0,"Porto, S. Gens @ 2019-06-27T20:00",75.0,,,,3.2,,,
2019-06-27 22:01:05,,,,,,,,17.2,"Porto, S. Gens @ 2019-06-27T21:00",83.0,,,,2.5,,,
2019-06-27 23:01:05,,,,,,,,16.1,"Porto, S. Gens @ 2019-06-27T22:00",88.0,,,,0.7,,,
2019-06-28 00:01:05,,,,,,,,15.3,"Porto, S. Gens @ 2019-06-27T23:00",91.0,,,,0.0,,,
2019-06-28 01:01:05,,,,,,,,14.9,"Porto, S. Gens @ 2019-06-28T00:00",93.0,,,,0.0,,,
2019-06-28 02:01:04,,,,,,,,14.5,"Porto, S. Gens @ 2019-06-28T01:00",93.0,,,,0.0,,,
2019-06-28 03:01:05,,,,,,,,14.3,"Porto, S. Gens @ 2019-06-28T02:00",94.0,,,,0.0,,,
2019-06-28 04:01:05,,,,,,,,14.0,"Porto, S. Gens @ 2019-06-28T03:00",95.0,,,,0.4,,,
2019-06-28 05:01:05,,,,,,,,13.5,"Porto, S. Gens @ 2019-06-28T04:00",95.0,,,,0.4,,,
2019-06-28 06:01:04,,,,,,,,13.2,"Porto, S. Gens @ 2019-06-28T05:00",96.0,,,,1.8,,,
