date,state,device,humidity,description,windspeed,winddirection,temperature,precipitation,pressure,illuminance,linkquality,occupancy,contact,battery,voltage,feedback
2019-07-10 10:48:35,online,status,,,,,,,,,,,,,,
2019-07-10 11:01:05,,,80.0,Aveiro (Universidade) @ 2019-07-10T10:00,6.1,Sul,23.1,0.0,1015.7,,,,,,,
2019-07-10 11:27:01,,,,,,,,,,92.0,120.0,True,,,,
2019-07-10 11:27:07,,,,,,,,,,78.0,120.0,True,,,,
2019-07-10 11:27:09,,,,,,,,,,92.0,120.0,True,,,,
2019-07-10 11:27:11,,,,,,,,,,91.0,120.0,True,,,,
2019-07-10 11:27:13,,,,,,,,,,80.0,120.0,True,,,,
2019-07-10 11:27:15,,,,,,,,,,89.0,120.0,True,,,,
2019-07-10 11:27:17,,,,,,,,,,94.0,120.0,True,,,,
2019-07-10 11:27:19,,,,,,,,,,84.0,120.0,True,,,,
2019-07-10 11:27:21,,,,,,,,,,81.0,120.0,True,,,,
2019-07-10 11:27:23,,,,,,,,,,94.0,120.0,True,,,,
2019-07-10 11:27:25,,,,,,,,,,91.0,120.0,True,,,,
2019-07-10 11:27:27,,,,,,,,,,78.0,120.0,True,,,,
2019-07-10 11:27:29,,,,,,,,,,91.0,120.0,True,,,,
2019-07-10 11:27:31,,,,,,,,,,96.0,120.0,True,,,,
2019-07-10 11:27:33,,,,,,,,,,83.0,120.0,True,,,,
2019-07-10 11:27:36,,,,,,,,,,79.0,120.0,True,,,,
2019-07-10 11:27:38,,,,,,,,,,91.0,120.0,True,,,,
2019-07-10 11:27:40,,,,,,,,,,96.0,120.0,True,,,,
2019-07-10 11:27:42,,,,,,,,,,93.0,120.0,True,,,,
2019-07-10 11:27:44,,,,,,,,,,81.0,120.0,True,,,,
2019-07-10 11:27:46,,,,,,,,,,78.0,120.0,True,,,,
2019-07-10 11:27:54,,,,,,,,,,93.0,120.0,True,,,,
2019-07-10 11:27:54,,,,,,,,,,93.0,120.0,True,,,,
2019-07-10 11:28:02,,,,,,,,,,76.0,120.0,True,,,,
2019-07-10 11:28:02,,,,,,,,,,76.0,120.0,True,,,,
2019-07-10 11:28:08,,,,,,,,,,79.0,120.0,True,,,,
2019-07-10 11:28:08,,,,,,,,,,79.0,120.0,True,,,,
2019-07-10 11:28:54,,,,,,,,,,91.0,120.0,True,,,,
2019-07-10 11:29:06,,,,,,,,,,91.0,120.0,True,,,,
2019-07-10 11:29:06,,,,,,,,,,91.0,120.0,True,,,,
2019-07-10 11:29:11,,,,,,,,,,91.0,118.0,True,,,,
2019-07-10 11:29:11,,,,,,,,,,91.0,120.0,True,,,,
2019-07-10 11:29:29,,,,,,,,,,89.0,115.0,True,,,,
2019-07-10 11:29:29,,,,,,,,,,89.0,115.0,True,,,,
2019-07-10 11:29:35,,,,,,,,,,84.0,118.0,True,,,,
2019-07-10 11:29:40,,,,,,,,,,84.0,123.0,True,,,,
2019-07-10 11:29:55,,,,,,,,,,92.0,120.0,True,,,,
2019-07-10 11:29:55,,,,,,,,,,92.0,120.0,True,,,,
2019-07-10 11:30:42,,,,,,,,,,,115.0,,False,,,
2019-07-10 11:30:43,,,,,,,,,,,115.0,,True,,,
2019-07-10 11:30:43,,,,,,,,,,,115.0,,False,,,
2019-07-10 11:30:46,,,,,,,,,,,89.0,,True,,,
2019-07-10 11:31:03,,,,,,,,,,77.0,123.0,True,,,,
2019-07-10 11:31:03,,,,,,,,,,77.0,123.0,True,,,,
2019-07-10 11:31:08,,,,,,,,,,76.0,123.0,True,,,,
2019-07-10 11:31:08,,,,,,,,,,76.0,123.0,True,,,,
2019-07-10 11:31:13,,,,,,,,,,84.0,120.0,True,,,,
2019-07-10 11:31:13,,,,,,,,,,84.0,120.0,True,,,,
2019-07-10 11:31:30,,,,,,,,,,74.0,123.0,True,,,,
2019-07-10 11:31:30,,,,,,,,,,74.0,123.0,True,,,,
2019-07-10 11:31:42,,,,,,,,,,87.0,120.0,True,,,,
2019-07-10 11:31:42,,,,,,,,,,87.0,120.0,True,,,,
2019-07-10 11:32:21,,,,,,,,,,80.0,120.0,True,,,,
2019-07-10 11:32:21,,,,,,,,,,80.0,120.0,True,,,,
2019-07-10 11:32:34,,,,,,,,,,88.0,120.0,True,,,,
2019-07-10 11:32:34,,,,,,,,,,88.0,120.0,True,,,,
2019-07-10 11:32:49,,,,,,,,,,90.0,120.0,True,,,,
2019-07-10 11:32:49,,,,,,,,,,90.0,120.0,True,,,,
2019-07-10 11:32:55,,,,,,,,,,57.0,99.0,True,,,,
2019-07-10 11:32:55,,,,,,,,,,57.0,99.0,True,,,,
2019-07-10 11:33:01,,,,,,,,,,0.0,86.0,True,,,,
2019-07-10 11:33:01,,,,,,,,,,0.0,84.0,True,,,,
2019-07-10 11:34:14,,,,,,,24.2,,,,94.0,,,,,
2019-07-10 11:34:14,,,64.82,,,,24.2,,,,94.0,,,,,
2019-07-10 11:34:14,,,64.82,,,,24.2,,1012.0,,94.0,,,,,
2019-07-10 11:34:30,,,64.82,,,,24.08,,1012.0,,86.0,,,,,
2019-07-10 11:34:30,,,58.64,,,,24.08,,1012.0,,86.0,,,,,
2019-07-10 11:34:31,,,,,,,,,,0.0,84.0,False,,,,
2019-07-10 11:34:58,,,58.64,,,,24.06,,1012.0,,99.0,,,,,
2019-07-10 11:34:58,,,62.4,,,,24.06,,1012.0,,97.0,,,,,
2019-07-10 11:35:01,,,62.4,,,,24.09,,1012.0,,68.0,,,,,
2019-07-10 11:35:01,,,62.47,,,,24.09,,1012.0,,70.0,,,,,
2019-07-10 11:35:01,,,62.47,,,,24.09,,1012.0,,70.0,,,,,
2019-07-10 11:35:32,offline,status,,,,,,,,,,,,,,
2019-08-26 21:22:17,online,status,,,,,,,,,,,,,,
2019-08-26 21:24:52,,,,,,,,,,3.0,34.0,False,,,,
2019-08-26 21:24:52,,,,,,,,,,3.0,36.0,True,,,,
2019-08-26 21:26:22,,,,,,,,,,3.0,36.0,False,,,,
2019-08-26 21:28:04,,,,,,,,,,0.0,36.0,False,,,,
2019-08-26 21:28:04,,,,,,,,,,0.0,36.0,True,,,,
2019-08-26 21:29:34,,,,,,,,,,0.0,36.0,False,,,,
2019-08-26 21:29:44,,,,,,,,,,0.0,21.0,False,,,,
2019-08-26 21:29:44,,,,,,,,,,0.0,15.0,True,,,,
2019-08-26 21:30:51,,,,,,,,,,0.0,5.0,True,,,,
2019-08-26 21:30:51,,,,,,,,,,0.0,5.0,True,,,,
2019-08-26 21:31:06,,,86.67,,,,27.2,,1010.9,,65.0,,,100.0,3005.0,
2019-08-26 21:31:10,,,86.67,,,,27.44,,1010.9,,0.0,,,100.0,3005.0,
2019-08-26 21:31:10,,,86.88,,,,27.44,,1010.9,,0.0,,,100.0,3005.0,
2019-08-26 21:31:13,,,86.88,,,,27.47,,1010.0,,0.0,,,100.0,3005.0,
2019-08-26 21:31:13,,,82.15,,,,27.47,,1010.0,,0.0,,,100.0,3005.0,
2019-08-26 21:31:13,,,82.15,,,,27.47,,1010.0,,0.0,,,100.0,3005.0,
2019-08-26 21:31:16,,,82.15,,,,27.48,,1010.0,,0.0,,,100.0,3005.0,
2019-08-26 21:31:16,,,80.01,,,,27.48,,1010.0,,0.0,,,100.0,3005.0,
2019-08-26 21:31:26,,,80.01,,,,27.51,,1010.0,,0.0,,,100.0,3005.0,
2019-08-26 21:31:26,,,73.1,,,,27.51,,1010.0,,0.0,,,100.0,3005.0,
2019-08-26 21:31:26,,,73.1,,,,27.51,,1010.0,,0.0,,,100.0,3005.0,
2019-08-26 21:31:41,,,73.1,,,,27.84,,1010.0,,26.0,,,100.0,3005.0,
2019-08-26 21:31:41,,,67.02,,,,27.84,,1010.0,,26.0,,,100.0,3005.0,
2019-08-26 21:31:41,,,67.02,,,,27.84,,1010.0,,26.0,,,100.0,3005.0,
2019-08-26 21:31:47,,,,,,,,,,,39.0,,False,100.0,3075.0,
2019-08-26 21:31:51,,,,,,,,,,1.0,0.0,True,,,,
2019-08-26 21:32:14,,,,,,,,,,,65.0,,True,100.0,3075.0,
2019-08-26 21:32:15,,,,,,,,,,,70.0,,False,100.0,3075.0,
2019-08-26 21:32:16,,,,,,,,,,,73.0,,True,100.0,3075.0,
2019-08-26 21:32:16,,,,,,,,,,,86.0,,False,100.0,3075.0,
2019-08-26 21:32:19,,,,,,,,,,,28.0,,True,100.0,3075.0,
2019-08-26 21:32:19,,,,,,,,,,,28.0,,False,100.0,3075.0,
2019-08-26 21:32:22,,,,,,,,,,,10.0,,False,100.0,3075.0,
2019-08-26 21:32:25,,,,,,,,,,,55.0,,True,100.0,3075.0,
2019-08-26 21:32:27,,,,,,,,,,,81.0,,False,100.0,3075.0,
2019-08-26 21:32:36,,,,,,,,,,,68.0,,True,100.0,3075.0,
2019-08-26 21:32:36,,,,,,,,,,,49.0,,False,100.0,3075.0,
2019-08-26 21:32:36,,,,,,,,,,,44.0,,True,100.0,3075.0,
2019-08-26 21:32:36,,,,,,,,,,,44.0,,False,100.0,3075.0,
2019-08-26 21:32:40,,,,,,,,,,,68.0,,False,100.0,3075.0,
2019-08-26 21:32:42,,,,,,,,,,,55.0,,True,100.0,3075.0,
2019-08-26 21:32:42,,,,,,,,,,,47.0,,False,100.0,3075.0,
2019-08-26 21:32:43,,,,,,,,,,,47.0,,True,100.0,3075.0,
2019-08-26 21:32:43,,,,,,,,,,,47.0,,False,100.0,3075.0,
2019-08-26 21:32:43,,,,,,,,,,,44.0,,False,100.0,3075.0,
2019-08-26 21:32:44,,,,,,,,,,,39.0,,True,100.0,3075.0,
2019-08-26 21:32:44,,,,,,,,,,,39.0,,False,100.0,3075.0,
2019-08-26 21:32:46,,,,,,,,,,,44.0,,False,100.0,3075.0,
2019-08-26 21:32:58,,,,,,,,,,,39.0,,True,100.0,3075.0,
2019-08-26 21:32:58,,,,,,,,,,,36.0,,False,100.0,3075.0,
2019-08-26 21:33:01,,,,,,,,,,,13.0,,True,100.0,3075.0,
2019-08-26 21:33:02,,,,,,,,,,,21.0,,False,100.0,3075.0,
2019-08-26 21:33:02,,,,,,,,,,,23.0,,True,100.0,3075.0,
2019-08-26 21:33:02,,,,,,,,,,,23.0,,False,100.0,3075.0,
2019-08-26 21:33:04,,,,,,,,,,,5.0,,False,100.0,3075.0,
2019-08-26 21:33:06,,,,,,,,,,,34.0,,True,100.0,3075.0,
2019-08-26 21:33:07,,,,,,,,,,,0.0,,False,100.0,3075.0,
2019-08-26 21:33:21,,,67.02,,,,27.29,,1010.0,,39.0,,,100.0,3005.0,
2019-08-26 21:33:21,,,63.34,,,,27.29,,1010.0,,39.0,,,100.0,3005.0,
2019-08-26 21:33:21,,,,,,,,,,1.0,0.0,False,,,,
2019-08-26 21:34:02,,,,,,,,,,,7.0,,True,100.0,3075.0,
2019-08-26 21:34:16,,,,,,,,,,,31.0,,False,100.0,3075.0,
2019-08-26 21:34:24,,,,,,,,,,,42.0,,True,100.0,3075.0,
2019-08-26 21:34:26,,,,,,,,,,,39.0,,False,100.0,3075.0,
2019-08-26 21:34:28,,,,,,,,,,,42.0,,True,100.0,3075.0,
2019-08-26 21:34:41,,,,,,,,,,0.0,26.0,False,,,,
2019-08-26 21:34:41,,,,,,,,,,0.0,26.0,True,,,,
2019-08-26 21:36:11,,,,,,,,,,0.0,26.0,False,,,,
2019-08-26 21:37:27,offline,status,,,,,,,,,,,,,,
2019-08-26 21:39:50,online,status,,,,,,,,,,,,,,
2019-08-26 21:39:57,,,,,,,,,,7.0,0.0,False,,,,
2019-08-26 21:39:57,,,,,,,,,,7.0,0.0,True,,,,
2019-08-26 21:40:24,,,,,,,,,,6.0,7.0,True,,,,
2019-08-26 21:40:24,,,,,,,,,,6.0,7.0,True,,,,
2019-08-26 21:40:40,,,63.34,,,,25.16,,1010.0,,23.0,,,100.0,3005.0,
2019-08-26 21:40:40,,,66.85,,,,25.16,,1010.0,,23.0,,,100.0,3005.0,
2019-08-26 21:40:40,,,66.85,,,,25.16,,1010.0,,26.0,,,100.0,3005.0,
2019-08-26 21:40:44,,,,,,,,,,7.0,7.0,True,,,,
2019-08-26 21:40:44,,,,,,,,,,7.0,7.0,True,,,,
2019-08-26 21:40:49,,,,,,,,,,5.0,5.0,True,,,,
2019-08-26 21:40:49,,,,,,,,,,5.0,5.0,True,,,,
2019-08-26 21:40:55,,,,,,,,,,6.0,2.0,True,,,,
2019-08-26 21:40:55,,,,,,,,,,6.0,2.0,True,,,,
2019-08-26 21:41:00,,,,,,,,,,,28.0,,False,100.0,3075.0,
2019-08-26 21:41:01,,,,,,,,,,7.0,0.0,True,,,,
2019-08-26 21:41:01,,,,,,,,,,7.0,0.0,True,,,,
2019-08-26 21:41:02,,,,,,,,,,,31.0,,True,100.0,3075.0,
2019-08-26 21:41:24,,,,,,,,,,7.0,5.0,True,,,,
2019-08-26 21:41:24,,,,,,,,,,7.0,5.0,True,,,,
2019-08-26 21:41:35,,,,,,,,,,7.0,10.0,True,,,,
2019-08-26 21:41:35,,,,,,,,,,7.0,10.0,True,,,,
2019-08-26 21:41:40,,,,,,,,,,6.0,13.0,True,,,,
2019-08-26 21:41:40,,,,,,,,,,6.0,15.0,True,,,,
2019-08-26 21:41:52,,,,,,,,,,7.0,0.0,True,,,,
2019-08-26 21:41:52,,,,,,,,,,7.0,0.0,True,,,,
2019-08-26 21:42:32,,,,,,,,,,6.0,0.0,True,,,,
2019-08-26 21:42:32,,,,,,,,,,6.0,0.0,True,,,,
2019-08-26 21:42:37,,,,,,,,,,,28.0,,False,100.0,3075.0,
2019-08-26 21:43:17,,,,,,,,,,,31.0,,True,100.0,3075.0,
2019-08-26 21:43:19,,,,,,,,,,7.0,5.0,True,,,,
2019-08-26 21:43:19,,,,,,,,,,7.0,7.0,True,,,,
2019-08-26 21:43:25,,,,,,,,,,7.0,13.0,True,,,,
2019-08-26 21:43:25,,,,,,,,,,7.0,10.0,True,,,,
2019-08-26 21:43:43,,,,,,,,,,6.0,13.0,True,,,,
2019-08-26 21:43:43,,,,,,,,,,6.0,13.0,True,,,,
2019-08-26 21:43:48,,,,,,,,,,7.0,5.0,True,,,,
2019-08-26 21:43:48,,,,,,,,,,7.0,7.0,True,,,,
2019-08-26 21:43:50,,,66.85,,,,24.64,,1010.0,,21.0,,,100.0,3005.0,
2019-08-26 21:43:50,,,68.04,,,,24.64,,1010.0,,21.0,,,100.0,3005.0,
2019-08-26 21:44:06,,,,,,,,,,5.0,10.0,True,,,,
2019-08-26 21:44:06,,,,,,,,,,5.0,10.0,True,,,,
2019-08-26 21:44:13,,,,,,,,,,6.0,13.0,True,,,,
2019-08-26 21:44:13,,,,,,,,,,6.0,13.0,True,,,,
2019-08-26 21:44:34,,,,,,,,,,8.0,13.0,True,,,,
2019-08-26 21:44:34,,,,,,,,,,8.0,13.0,True,,,,
2019-08-26 21:46:04,,,,,,,,,,8.0,13.0,False,,,,
2019-08-26 21:48:38,,,,,,,,,,6.0,13.0,False,,,,
2019-08-26 21:48:38,,,,,,,,,,6.0,13.0,True,,,,
2019-08-26 21:49:50,,,68.04,,,,24.12,,1010.0,,21.0,,,100.0,3005.0,
2019-08-26 21:49:50,,,69.18,,,,24.12,,1010.0,,21.0,,,100.0,3005.0,
2019-08-26 21:50:04,,,,,,,,,,6.0,13.0,True,,,,
2019-08-26 21:50:04,,,,,,,,,,6.0,10.0,True,,,,
2019-08-26 21:50:12,,,,,,,,,,6.0,13.0,True,,,,
2019-08-26 21:50:12,,,,,,,,,,6.0,13.0,True,,,,
2019-08-26 21:50:18,,,,,,,,,,6.0,10.0,True,,,,
2019-08-26 21:50:38,,,,,,,,,,6.0,10.0,True,,,,
2019-08-26 21:50:38,,,,,,,,,,6.0,7.0,True,,,,
2019-08-26 21:51:35,,,,,,,,,,6.0,13.0,True,,,,
2019-08-26 21:51:47,,,,,,,,,,6.0,18.0,True,,,,
2019-08-26 21:51:47,,,,,,,,,,6.0,18.0,True,,,,
2019-08-26 21:51:55,,,,,,,,,,6.0,10.0,True,,,,
2019-08-26 21:51:55,,,,,,,,,,6.0,10.0,True,,,,
2019-08-26 21:53:25,,,,,,,,,,6.0,10.0,False,,,,
2019-08-26 21:59:01,,,69.18,,,,23.95,,1010.0,,18.0,,,100.0,3005.0,
2019-08-26 21:59:01,,,69.81,,,,23.95,,1010.0,,21.0,,,100.0,3005.0,
2019-08-26 21:59:01,,,69.81,,,,23.95,,1010.0,,21.0,,,100.0,3005.0,
2019-08-26 22:01:05,,,69.0,Lisboa (G.Coutinho) @ 2019-08-26T21:00,15.5,Sudeste,21.8,0.0,1015.0,,,,,,,
2019-08-26 22:01:12,,,,,,,,,,6.0,13.0,False,,,,
2019-08-26 22:01:12,,,,,,,,,,6.0,13.0,True,,,,
2019-08-26 22:01:24,,,,,,,,,,8.0,5.0,True,,,,
2019-08-26 22:01:24,,,,,,,,,,8.0,5.0,True,,,,
2019-08-26 22:02:54,,,,,,,,,,8.0,5.0,False,,,,
2019-08-26 22:21:42,,,70.37,,,,23.78,,1010.5,,21.0,,,100.0,3005.0,
2019-08-26 22:30:20,,,,,,,,,,7.0,10.0,False,,100.0,3045.0,
2019-08-26 22:33:32,,,,,,,,,,,36.0,,True,100.0,3035.0,
2019-08-26 22:53:31,,,70.37,,,,23.78,,1010.0,,18.0,,,100.0,3005.0,
2019-08-26 23:01:05,,,71.0,Lisboa (G.Coutinho) @ 2019-08-26T22:00,15.1,Sul,21.3,0.0,1015.5,,,,,,,
2019-08-26 23:14:27,,,70.65,,,,23.61,,1010.7,,21.0,,,100.0,3045.0,
2019-08-26 23:20:59,,,70.65,,,,23.63,,1010.7,,18.0,,,100.0,3045.0,
2019-08-26 23:20:59,,,70.63,,,,23.63,,1010.7,,21.0,,,100.0,3045.0,
2019-08-26 23:20:59,,,70.63,,,,23.63,,1010.0,,21.0,,,100.0,3045.0,
2019-08-26 23:22:05,,,,,,,,,,3.0,5.0,False,,100.0,3045.0,
2019-08-26 23:22:05,,,,,,,,,,3.0,5.0,True,,100.0,3045.0,
2019-08-26 23:23:35,,,,,,,,,,3.0,5.0,False,,100.0,3045.0,
2019-08-26 23:23:40,,,,,,,,,,,36.0,,True,100.0,3035.0,
2019-08-26 23:24:06,,,,,,,,,,3.0,0.0,False,,100.0,3045.0,
2019-08-26 23:24:06,,,,,,,,,,3.0,0.0,True,,100.0,3045.0,
2019-08-26 23:25:36,,,,,,,,,,3.0,0.0,False,,100.0,3045.0,
2019-08-26 23:26:03,,,,,,,,,,0.0,10.0,False,,100.0,3045.0,
2019-08-26 23:46:06,,,70.63,,,,23.57,,1010.0,,18.0,,,100.0,3045.0,
2019-08-26 23:46:07,,,70.78,,,,23.57,,1010.0,,18.0,,,100.0,3045.0,
2019-08-27 00:01:05,,,79.0,Lisboa (G.Coutinho) @ 2019-08-26T23:00,10.4,Sul,19.8,0.0,1015.7,,,,,,,
2019-08-27 00:09:53,,,70.74,,,,23.54,,1010.9,,18.0,,,100.0,3045.0,
2019-08-27 00:13:49,,,,,,,,,,,36.0,,True,100.0,3035.0,
2019-08-27 00:21:03,,,,,,,,,,3.0,10.0,False,,100.0,3045.0,
2019-08-27 00:59:48,,,70.74,,,,23.53,,1010.9,,18.0,,,100.0,3045.0,
2019-08-27 00:59:48,,,70.65,,,,23.53,,1010.9,,21.0,,,100.0,3045.0,
2019-08-27 01:01:04,,,82.0,Lisboa (G.Coutinho) @ 2019-08-27T00:00,11.9,Sul,19.3,0.0,1015.7,,,,,,,
2019-08-27 01:03:57,,,,,,,,,,,36.0,,True,100.0,3035.0,
2019-08-27 01:04:09,,,70.62,,,,23.5,,1011.1,,18.0,,,100.0,3045.0,
2019-08-27 01:16:04,,,,,,,,,,0.0,10.0,False,,100.0,3045.0,
2019-08-27 01:54:06,,,,,,,,,,,34.0,,True,100.0,3035.0,
2019-08-27 01:57:24,,,70.54,,,,23.46,,1010.9,,18.0,,,100.0,3045.0,
2019-08-27 01:58:25,,,70.54,,,,23.44,,1010.9,,18.0,,,100.0,3045.0,
2019-08-27 01:58:25,,,70.47,,,,23.44,,1010.0,,18.0,,,100.0,3045.0,
2019-08-27 02:01:04,,,83.0,Lisboa (G.Coutinho) @ 2019-08-27T01:00,10.4,Sul,19.1,0.0,1015.9,,,,,,,
2019-08-27 02:11:06,,,,,,,,,,3.0,13.0,False,,100.0,3045.0,
2019-08-27 02:43:48,,,70.47,,,,23.44,,1010.0,,18.0,,,100.0,3045.0,
2019-08-27 02:43:48,,,70.42,,,,23.44,,1010.0,,21.0,,,100.0,3045.0,
2019-08-27 02:44:14,,,,,,,,,,,36.0,,True,100.0,3035.0,
2019-08-27 02:53:31,,,70.41,,,,23.42,,1010.6,,21.0,,,100.0,3045.0,
2019-08-27 03:01:04,,,85.0,Lisboa (G.Coutinho) @ 2019-08-27T02:00,9.7,Sul,18.6,0.0,1015.7,,,,,,,
2019-08-27 03:06:07,,,,,,,,,,3.0,10.0,False,,100.0,3045.0,
2019-08-27 03:34:23,,,,,,,,,,,34.0,,True,100.0,3025.0,
2019-08-27 03:53:18,,,70.26,,,,23.42,,1010.5,,18.0,,,100.0,3045.0,
2019-08-27 04:01:04,,,86.0,Lisboa (G.Coutinho) @ 2019-08-27T03:00,7.2,Sul,18.7,0.0,1015.8,,,,,,,
2019-08-27 04:01:07,,,,,,,,,,0.0,13.0,False,,100.0,3045.0,
2019-08-27 04:24:31,,,,,,,,,,,34.0,,True,100.0,3035.0,
2019-08-27 04:30:06,offline,status,,,,,,,,,,,,,,
2019-08-27 04:31:50,online,status,,,,,,,,,,,,,,
2019-08-27 04:38:21,,,70.26,,,,23.36,,1010.5,,21.0,,,100.0,3045.0,
2019-08-27 04:38:21,,,70.28,,,,23.36,,1010.5,,21.0,,,100.0,3045.0,
2019-08-27 04:47:13,,,70.3,,,,23.39,,1010.8,,21.0,,,100.0,3045.0,
2019-08-27 04:56:09,,,,,,,,,,0.0,13.0,False,,100.0,3045.0,
2019-08-27 05:01:04,,,85.0,Lisboa (G.Coutinho) @ 2019-08-27T04:00,5.4,Sul,18.5,0.0,1015.7,,,,,,,
2019-08-27 05:14:38,,,,,,,,,,,34.0,,True,100.0,3035.0,
2019-08-27 05:47:01,,,70.38,,,,23.32,,1011.0,,21.0,,,100.0,3045.0,
2019-08-27 05:49:22,,,70.38,,,,23.37,,1011.0,,21.0,,,100.0,3045.0,
2019-08-27 05:49:22,,,70.46,,,,23.37,,1011.0,,21.0,,,100.0,3045.0,
2019-08-27 05:51:07,,,,,,,,,,3.0,10.0,False,,100.0,3045.0,
2019-08-27 06:01:04,,,85.0,Lisboa (G.Coutinho) @ 2019-08-27T05:00,7.2,,18.5,0.0,1015.8,,,,,,,
2019-08-27 06:04:47,,,,,,,,,,,36.0,,True,100.0,3035.0,
2019-08-27 06:31:54,,,70.46,,,,23.3,,1011.0,,18.0,,,100.0,3045.0,
2019-08-27 06:31:54,,,70.42,,,,23.3,,1011.0,,21.0,,,100.0,3045.0,
2019-08-27 06:42:07,,,70.32,,,,23.33,,1011.3,,21.0,,,100.0,3045.0,
2019-08-27 06:46:07,,,,,,,,,,8.0,10.0,False,,100.0,3045.0,
2019-08-27 06:54:54,,,,,,,,,,,36.0,,True,100.0,3035.0,
2019-08-27 07:01:05,,,83.0,Lisboa (G.Coutinho) @ 2019-08-27T06:00,7.6,Sul,18.7,0.0,1016.0,,,,,,,
2019-08-27 07:05:04,,,70.32,,,,23.34,,1011.3,,21.0,,,100.0,3045.0,
2019-08-27 07:05:04,,,70.37,,,,23.34,,1011.3,,21.0,,,100.0,3045.0,
2019-08-27 07:34:12,,,70.49,,,,23.34,,1011.7,,21.0,,,100.0,3045.0,
2019-08-27 07:41:07,,,,,,,,,,8.0,13.0,False,,100.0,3045.0,
2019-08-27 07:41:25,,,70.49,,,,23.37,,1011.7,,21.0,,,100.0,3045.0,
2019-08-27 07:41:25,,,70.82,,,,23.37,,1011.7,,21.0,,,100.0,3045.0,
2019-08-27 07:45:04,,,,,,,,,,,36.0,,True,100.0,3035.0,
2019-08-27 07:51:33,,,,,,,,,,8.0,13.0,False,,100.0,3045.0,
2019-08-27 07:51:33,,,,,,,,,,8.0,10.0,True,,100.0,3045.0,
2019-08-27 07:53:03,,,,,,,,,,8.0,10.0,False,,100.0,3045.0,
2019-08-27 07:53:21,,,,,,,,,,90.0,5.0,False,,100.0,3045.0,
,,,,,,,,,,90.0,5.0,True,,100.0,3045.0,
,,,,,,,,,,90.0,5.0,False,,100.0,3045.0,
2019-08-27 07:57:50,,,70.82,,,,23.39,,1011.0,,21.0,,,100.0,3045.0,
2019-08-27 07:57:50,,,71.81,,,,23.39,,1011.0,,21.0,,,100.0,3045.0,
2019-08-27 08:01:05,,,82.0,Lisboa (G.Coutinho) @ 2019-08-27T07:00,7.9,,18.9,0.0,1016.7,,,,,,,
2019-08-27 08:01:21,,,,,,,,,,99.0,10.0,False,,100.0,3045.0,
2019-08-27 08:01:21,,,,,,,,,,99.0,7.0,True,,100.0,3045.0,
2019-08-27 08:02:51,,,,,,,,,,99.0,7.0,False,,100.0,3045.0,
2019-08-27 08:13:42,,,,,,,,,,126.0,13.0,False,,100.0,3045.0,
2019-08-27 08:13:42,,,,,,,,,,126.0,13.0,True,,100.0,3045.0,
2019-08-27 08:15:12,,,,,,,,,,126.0,13.0,False,,100.0,3045.0,
2019-08-27 08:22:50,,,,,,,,,,129.0,13.0,False,,100.0,3045.0,
2019-08-27 08:23:54,,,,,,,,,,121.0,13.0,False,,100.0,3045.0,
2019-08-27 08:23:54,,,,,,,,,,121.0,13.0,True,,100.0,3045.0,
2019-08-27 08:24:08,,,71.81,,,,23.4,,1012.0,,21.0,,,100.0,3045.0,
2019-08-27 08:24:08,,,71.77,,,,23.4,,1012.0,,23.0,,,100.0,3045.0,
2019-08-27 08:25:03,,,,,,,,,,128.0,13.0,True,,100.0,3045.0,
2019-08-27 08:25:03,,,,,,,,,,128.0,13.0,True,,100.0,3045.0,
2019-08-27 08:25:37,,,,,,,,,,,31.0,,False,100.0,3035.0,
2019-08-27 08:25:44,,,,,,,,,,,21.0,,True,100.0,3035.0,
2019-08-27 08:26:33,,,,,,,,,,128.0,13.0,False,,100.0,3045.0,
2019-08-27 08:27:49,,,71.99,,,,23.44,,1012.4,,15.0,,,100.0,3045.0,
2019-08-27 08:34:48,,,,,,,,,,147.0,13.0,False,,100.0,3045.0,
2019-08-27 08:34:48,,,,,,,,,,147.0,13.0,True,,100.0,3045.0,
2019-08-27 08:36:18,,,,,,,,,,147.0,13.0,False,,100.0,3045.0,
2019-08-27 08:36:50,,,,,,,,,,150.0,13.0,False,,100.0,3045.0,
2019-08-27 08:37:26,,,,,,,,,,151.0,13.0,False,,100.0,3045.0,
2019-08-27 08:37:26,,,,,,,,,,151.0,13.0,True,,100.0,3045.0,
2019-08-27 08:38:56,,,,,,,,,,151.0,13.0,False,,100.0,3045.0,
2019-08-27 08:41:49,,,,,,,,,,157.0,5.0,False,,100.0,3045.0,
2019-08-27 08:41:49,,,,,,,,,,157.0,5.0,True,,100.0,3045.0,
2019-08-27 08:41:55,,,,,,,,,,,28.0,,False,100.0,3035.0,
2019-08-27 08:42:00,,,,,,,,,,,21.0,,True,100.0,3035.0,
2019-08-27 08:43:04,,,71.99,,,,23.54,,1012.4,,15.0,,,100.0,3045.0,
2019-08-27 08:43:04,,,72.68,,,,23.54,,1012.4,,15.0,,,100.0,3045.0,
2019-08-27 08:43:19,,,,,,,,,,157.0,5.0,False,,100.0,3045.0,
2019-08-27 09:01:05,,,78.0,Lisboa (G.Coutinho) @ 2019-08-27T08:00,9.7,Sul,19.5,0.0,1017.4,,,,,,,
2019-08-27 09:23:55,,,72.2,,,,23.65,,1012.7,,15.0,,,100.0,3045.0,
