date,state,device,type,message,temperature,linkquality,humidity,pressure,contact,illuminance,occupancy,battery,voltage,description,winddirection,windspeed,precipitation
2019-07-25 14:48:37,online,status,,,,,,,,,,,,,,,
2019-07-25 14:55:17,,,,,24.43,28.0,74.2,1012.1,,,,80.0,2965.0,,,,
2019-07-25 14:57:48,,,,,24.41,26.0,74.2,1012.1,,,,80.0,2965.0,,,,
2019-07-25 14:57:48,,,,,24.41,26.0,74.39,1012.1,,,,80.0,2965.0,,,,
2019-07-25 15:01:04,,,,,20.6,,93.0,1016.2,,,,,,Aveiro (Universidade) @ 2019-07-25T14:00,Este,18.7,0.0
2019-07-25 15:08:20,,,,,24.4,26.0,74.39,1012.0,,,,80.0,2965.0,,,,
2019-07-25 15:08:20,,,,,24.4,26.0,74.4,1012.0,,,,80.0,2965.0,,,,
2019-07-25 15:53:25,online,status,,,,,,,,,,,,,,,
2019-07-25 15:57:12,online,status,,,,,,,,,,,,,,,
2019-07-25 16:01:38,online,status,,,,,,,,,,,,,,,
2019-07-25 16:06:26,online,status,,,,,,,,,,,,,,,
2019-07-25 16:16:21,online,status,,,,,,,,,,,,,,,
2019-07-25 16:29:28,online,status,,,,,,,,,,,,,,,
2019-07-25 16:46:11,,,,,24.51,26.0,74.13,1012.0,,,,80.0,2965.0,,,,
2019-07-25 17:01:05,,,,,19.9,,96.0,1016.6,,,,,,Aveiro (Universidade) @ 2019-07-25T16:00,Sul,7.9,0.0
2019-07-25 17:31:13,online,status,,,,,,,,,,,,,,,
2019-07-25 17:41:22,,,,,24.75,26.0,74.87,1012.2,,,,80.0,2965.0,,,,
2019-07-25 18:01:04,,,,,20.3,,94.0,1016.5,,,,,,Aveiro (Universidade) @ 2019-07-25T17:00,Sudeste,10.4,0.0
2019-07-25 18:10:09,,,,,24.87,26.0,74.87,1012.2,,,,80.0,2965.0,,,,
2019-07-25 18:10:09,,,,,24.87,28.0,74.57,1012.0,,,,80.0,2965.0,,,,
2019-07-25 18:33:24,online,status,,,,,,,,,,,,,,,
2019-07-25 18:40:35,,,,,24.75,28.0,71.77,1012.7,,,,80.0,2965.0,,,,
2019-07-25 19:01:05,,,,,20.4,,92.0,1016.6,,,,,,Aveiro (Universidade) @ 2019-07-25T18:00,Sudeste,10.8,0.0
2019-07-25 19:27:04,,,,,24.7,7.0,71.77,1012.7,,,,80.0,2965.0,,,,
2019-07-25 19:27:04,,,,,24.7,5.0,72.83,1012.7,,,,80.0,2965.0,,,,
2019-07-25 19:35:57,online,status,,,,,,,,,,,,,,,
2019-07-25 20:01:05,,,,,20.5,,88.0,1017.0,,,,,,Aveiro (Universidade) @ 2019-07-25T19:00,Sudeste,11.9,0.0
2019-07-25 20:23:05,,,,,24.52,26.0,73.01,1012.9,,,,80.0,2965.0,,,,
2019-07-25 20:23:05,,,,,24.52,23.0,73.93,1012.9,,,,80.0,2965.0,,,,
2019-07-25 20:23:05,,,,,24.52,23.0,73.93,1013.0,,,,80.0,2965.0,,,,
2019-07-25 20:34:08,,,,,24.68,26.0,73.92,1013.3,,,,80.0,2965.0,,,,
2019-07-25 20:37:09,online,status,,,,,,,,,,,,,,,
2019-07-25 21:00:53,,,,,24.99,26.0,73.92,1013.3,,,,80.0,2965.0,,,,
2019-07-25 21:00:53,,,,,24.99,26.0,76.27,1013.0,,,,80.0,2965.0,,,,
2019-07-25 21:01:05,,,,,19.9,,91.0,1017.2,,,,,,Aveiro (Universidade) @ 2019-07-25T20:00,Sudeste,12.2,0.0
2019-07-25 21:28:28,,,,,25.0,26.0,74.34,1013.5,,,,80.0,2965.0,,,,
2019-07-25 21:38:30,online,status,,,,,,,,,,,,,,,
2019-07-25 21:55:44,,,,,24.87,28.0,74.34,1013.5,,,,80.0,2965.0,,,,
2019-07-25 21:55:44,,,,,24.87,28.0,73.71,1013.5,,,,80.0,2965.0,,,,
2019-07-25 21:55:44,,,,,24.87,28.0,73.71,1013.0,,,,80.0,2965.0,,,,
2019-07-25 22:01:05,,,,,19.1,,95.0,1017.6,,,,,,Aveiro (Universidade) @ 2019-07-25T21:00,Sudeste,9.0,0.0
2019-07-25 22:19:49,,,,,24.82,28.0,74.89,1013.7,,,,80.0,2965.0,,,,
2019-07-25 22:39:50,online,status,,,,,,,,,,,,,,,
2019-07-25 23:01:04,,,,,18.6,,97.0,1018.0,,,,,,Aveiro (Universidade) @ 2019-07-25T22:00,Sudeste,10.4,0.0
2019-07-25 23:18:20,,,,,24.58,31.0,75.58,1013.6,,,,80.0,2965.0,,,,
2019-07-25 23:41:22,online,status,,,,,,,,,,,,,,,
2019-07-26 00:01:05,,,,,18.5,,97.0,1018.1,,,,,,Aveiro (Universidade) @ 2019-07-25T23:00,Sudeste,9.7,0.0
2019-07-26 00:11:51,,,,,24.52,31.0,75.58,1013.6,,,,80.0,2965.0,,,,
2019-07-26 00:11:51,,,,,24.52,31.0,75.69,1013.0,,,,80.0,2965.0,,,,
2019-07-26 00:14:42,,,,,24.48,28.0,75.68,1013.4,,,,80.0,2965.0,,,,
2019-07-26 00:42:43,online,status,,,,,,,,,,,,,,,
2019-07-26 01:01:04,,,,,18.3,,98.0,1018.1,,,,,,Aveiro (Universidade) @ 2019-07-26T00:00,Sul,7.2,0.0
2019-07-26 01:06:52,,,,,24.31,31.0,75.13,1013.2,,,,80.0,2965.0,,,,
2019-07-26 01:44:54,online,status,,,,,,,,,,,,,,,
2019-07-26 01:51:01,,,,,24.24,28.0,75.13,1013.2,,,,80.0,2965.0,,,,
2019-07-26 01:51:01,,,,,24.24,28.0,75.07,1013.2,,,,80.0,2965.0,,,,
2019-07-26 01:51:01,,,,,24.24,28.0,75.07,1013.0,,,,80.0,2965.0,,,,
2019-07-26 01:58:13,,,,,24.21,31.0,75.01,1013.1,,,,80.0,2965.0,,,,
2019-07-26 02:01:05,,,,,18.2,,98.0,1017.8,,,,,,Aveiro (Universidade) @ 2019-07-26T01:00,Sul,7.2,0.0
2019-07-26 02:46:14,online,status,,,,,,,,,,,,,,,
2019-07-26 02:58:25,,,,,24.2,28.0,75.28,1013.1,,,,80.0,2965.0,,,,
2019-07-26 03:01:05,,,,,17.7,,98.0,1017.7,,,,,,Aveiro (Universidade) @ 2019-07-26T02:00,Sul,7.6,0.0
2019-07-26 03:47:26,online,status,,,,,,,,,,,,,,,
2019-07-26 03:52:46,,,,,24.23,28.0,75.08,1013.1,,,,80.0,2965.0,,,,
2019-07-26 04:01:04,,,,,17.6,,98.0,1017.7,,,,,,Aveiro (Universidade) @ 2019-07-26T03:00,Sul,5.4,0.0
2019-07-26 04:48:47,online,status,,,,,,,,,,,,,,,
2019-07-26 04:49:47,,,,,24.19,28.0,74.76,1013.2,,,,80.0,2965.0,,,,
2019-07-26 05:01:05,,,,,17.5,,98.0,1017.6,,,,,,Aveiro (Universidade) @ 2019-07-26T04:00,,5.8,0.0
2019-07-26 05:17:03,,,,,24.04,28.0,74.76,1013.2,,,,80.0,2965.0,,,,
2019-07-26 05:17:03,,,,,24.04,28.0,74.96,1013.2,,,,80.0,2965.0,,,,
2019-07-26 05:17:03,,,,,24.04,28.0,74.96,1013.0,,,,80.0,2965.0,,,,
2019-07-26 05:48:49,,,,,23.99,28.0,74.94,1013.4,,,,80.0,2965.0,,,,
2019-07-26 05:50:51,online,status,,,,,,,,,,,,,,,
2019-07-26 06:01:04,,,,,17.4,,98.0,1017.7,,,,,,Aveiro (Universidade) @ 2019-07-26T05:00,Sul,8.3,0.0
2019-07-26 06:39:40,,,,,23.96,31.0,74.94,1013.4,,,,80.0,2965.0,,,,
2019-07-26 06:39:40,,,,,23.96,31.0,75.29,1013.4,,,,80.0,2965.0,,,,
2019-07-26 06:39:40,,,,,23.96,28.0,75.29,1013.0,,,,80.0,2965.0,,,,
2019-07-26 06:46:51,,,,,23.93,28.0,75.59,1013.6,,,,80.0,2965.0,,,,
2019-07-26 06:52:52,online,status,,,,,,,,,,,,,,,
2019-07-26 07:01:04,,,,,17.4,,97.0,1017.8,,,,,,Aveiro (Universidade) @ 2019-07-26T06:00,Sul,8.6,0.0
2019-07-26 07:05:25,,,,,23.87,31.0,75.59,1013.6,,,,80.0,2965.0,,,,
2019-07-26 07:05:25,,,,,23.87,28.0,75.86,1013.6,,,,80.0,2965.0,,,,
2019-07-26 07:46:13,,,,,24.02,31.0,75.08,1013.9,,,,80.0,2965.0,,,,
2019-07-26 07:54:14,online,status,,,,,,,,,,,,,,,
2019-07-26 08:01:05,,,,,17.7,,95.0,1017.9,,,,,,Aveiro (Universidade) @ 2019-07-26T07:00,Sul,9.0,0.0
2019-07-26 08:11:29,,,,,24.0,31.0,75.08,1013.9,,,,80.0,2965.0,,,,
2019-07-26 08:11:29,,,,,24.0,31.0,74.73,1013.9,,,,80.0,2965.0,,,,
2019-07-26 08:44:05,,,,,24.0,31.0,73.82,1014.1,,,,80.0,2965.0,,,,
2019-07-26 08:56:06,online,status,,,,,,,,,,,,,,,
2019-07-26 09:01:05,,,,,18.1,,94.0,1018.4,,,,,,Aveiro (Universidade) @ 2019-07-26T08:00,Sul,10.8,0.0
2019-07-26 09:35:05,,,,,24.06,39.0,71.07,1014.2,,,,80.0,2965.0,,,,
2019-07-26 09:58:06,online,status,,,,,,,,,,,,,,,
2019-07-26 10:01:05,,,,,19.3,,87.0,1018.7,,,,,,Aveiro (Universidade) @ 2019-07-26T09:00,Sul,11.9,0.0
2019-07-26 10:09:12,,,,,23.99,31.0,71.07,1014.2,,,,80.0,2965.0,,,,
2019-07-26 10:09:12,,,,,23.99,31.0,69.17,1014.2,,,,80.0,2965.0,,,,
2019-07-26 10:34:47,,,,,23.99,28.0,68.6,1014.3,,,,80.0,2965.0,,,,
2019-07-26 10:36:38,,,,,23.99,31.0,68.6,1014.3,,,,80.0,2965.0,,,,
2019-07-26 10:36:38,,,,,23.99,31.0,68.42,1014.3,,,,80.0,2965.0,,,,
2019-07-26 10:36:39,,,,,23.99,31.0,68.42,1014.0,,,,80.0,2965.0,,,,
2019-07-26 10:43:00,,,,,23.97,28.0,68.42,1014.0,,,,80.0,2965.0,,,,
2019-07-26 10:43:00,,,,,23.97,31.0,68.06,1014.0,,,,80.0,2965.0,,,,
2019-07-26 10:43:00,,,,,23.97,31.0,68.06,1014.0,,,,80.0,2965.0,,,,
2019-07-26 11:00:01,online,status,,,,,,,,,,,,,,,
2019-07-26 11:01:04,,,,,20.2,,83.0,1018.8,,,,,,Aveiro (Universidade) @ 2019-07-26T10:00,Sul,13.0,0.0
2019-07-26 11:34:40,,,,,23.97,28.0,67.03,1014.4,,,,80.0,2965.0,,,,
2019-07-26 12:01:05,,,,,20.9,,76.0,1019.1,,,,,,Aveiro (Universidade) @ 2019-07-26T11:00,Sudeste,15.8,0.0
2019-07-26 12:01:41,online,status,,,,,,,,,,,,,,,
2019-07-26 12:26:40,,,,,24.13,31.0,65.85,1014.3,,,,80.0,2965.0,,,,
2019-07-26 12:39:33,,,,,24.35,28.0,65.85,1014.3,,,,80.0,2965.0,,,,
2019-07-26 12:39:33,,,,,24.35,28.0,66.02,1014.3,,,,80.0,2965.0,,,,
2019-07-26 12:39:33,,,,,24.35,31.0,66.02,1014.0,,,,80.0,2965.0,,,,
2019-07-26 13:01:05,,,,,21.1,,75.0,1019.1,,,,,,Aveiro (Universidade) @ 2019-07-26T12:00,Sudeste,16.9,0.0
2019-07-26 13:03:35,online,status,,,,,,,,,,,,,,,
2019-07-26 13:17:41,,,,,24.24,23.0,65.38,1014.0,,,,80.0,2965.0,,,,
2019-07-26 13:20:32,,,,,24.24,23.0,65.38,1014.0,,,,80.0,2965.0,,,,
2019-07-26 13:20:32,,,,,24.24,26.0,65.26,1014.0,,,,80.0,2965.0,,,,
2019-07-26 14:01:05,,,,,21.6,,72.0,1019.0,,,,,,Aveiro (Universidade) @ 2019-07-26T13:00,Sul,16.9,0.0
2019-07-26 14:05:33,online,status,,,,,,,,,,,,,,,
2019-07-26 14:17:13,,,,,24.2,23.0,63.88,1013.9,,,,74.0,2955.0,,,,
2019-07-26 15:01:04,,,,,21.9,,71.0,1018.6,,,,,,Aveiro (Universidade) @ 2019-07-26T14:00,Sudeste,18.7,0.0
2019-07-26 15:07:34,online,status,,,,,,,,,,,,,,,
2019-07-26 15:13:24,,,,,24.17,23.0,62.94,1013.8,,,,74.0,2955.0,,,,
2019-07-26 15:48:02,,,,,24.3,23.0,62.94,1013.8,,,,74.0,2955.0,,,,
2019-07-26 15:48:02,,,,,24.3,23.0,61.86,1013.8,,,,74.0,2955.0,,,,
2019-07-26 15:58:04,,,,,24.34,26.0,61.86,1013.0,,,,74.0,2955.0,,,,
2019-07-26 15:58:04,,,,,24.34,23.0,61.5,1013.0,,,,74.0,2955.0,,,,
2019-07-26 16:01:05,,,,,22.1,,70.0,1018.4,,,,,,Aveiro (Universidade) @ 2019-07-26T15:00,Sudeste,19.1,0.0
2019-07-26 16:09:05,online,status,,,,,,,,,,,,,,,
2019-07-26 16:13:37,,,,,24.54,23.0,61.43,1013.5,,,,80.0,2965.0,,,,
2019-07-26 16:27:20,,,,,24.73,23.0,61.43,1013.5,,,,80.0,2965.0,,,,
2019-07-26 16:27:20,,,,,24.73,23.0,62.5,1013.0,,,,80.0,2965.0,,,,
2019-07-26 17:01:04,,,,,21.8,,69.0,1018.3,,,,,,Aveiro (Universidade) @ 2019-07-26T16:00,Sudeste,18.7,0.0
2019-07-26 17:04:37,,,,,25.25,18.0,62.5,1013.0,,,,80.0,2965.0,,,,
2019-07-26 17:04:37,,,,,25.25,18.0,61.43,1013.0,,,,80.0,2965.0,,,,
2019-07-26 17:04:37,,,,,25.25,18.0,61.43,1013.0,,,,80.0,2965.0,,,,
2019-07-26 17:07:18,,,,,25.28,21.0,61.53,1013.1,,,,80.0,2965.0,,,,
2019-07-26 17:10:19,online,status,,,,,,,,,,,,,,,
2019-07-26 17:18:11,,,,,25.32,23.0,61.53,1013.1,,,,80.0,2965.0,,,,
2019-07-26 17:18:11,,,,,25.32,23.0,61.32,1013.1,,,,80.0,2965.0,,,,
2019-07-26 17:18:11,,,,,25.32,23.0,61.32,1012.0,,,,80.0,2965.0,,,,
2019-07-26 18:01:05,,,,,21.4,,69.0,1017.9,,,,,,Aveiro (Universidade) @ 2019-07-26T17:00,Sudeste,18.0,0.0
2019-07-26 18:04:49,,,,,25.6,23.0,59.62,1012.8,,,,80.0,2965.0,,,,
2019-07-26 18:11:50,online,status,,,,,,,,,,,,,,,
2019-07-26 18:19:03,,,,,25.63,23.0,59.62,1012.8,,,,80.0,2965.0,,,,
2019-07-26 18:19:03,,,,,25.63,23.0,59.49,1012.8,,,,80.0,2965.0,,,,
2019-07-26 18:19:03,,,,,25.63,23.0,59.49,1012.0,,,,80.0,2965.0,,,,
2019-07-26 18:42:07,,,,,25.13,21.0,59.49,1012.0,,,,80.0,2965.0,,,,
2019-07-26 18:42:07,,,,,25.13,21.0,59.43,1012.0,,,,80.0,2965.0,,,,
2019-07-26 18:59:31,,,,,25.17,21.0,59.43,1012.0,,,,80.0,2965.0,,,,
2019-07-26 18:59:31,,,,,25.17,21.0,59.98,1013.0,,,,80.0,2965.0,,,,
2019-07-26 19:00:41,,,,,25.15,23.0,60.03,1013.0,,,,80.0,2965.0,,,,
2019-07-26 19:01:04,,,,,20.9,,73.0,1017.5,,,,,,Aveiro (Universidade) @ 2019-07-26T18:00,Sudeste,16.9,0.0
2019-07-26 19:13:42,online,status,,,,,,,,,,,,,,,
2019-07-26 19:42:09,,,,,24.66,15.0,60.03,1013.0,,,,80.0,2965.0,,,,
2019-07-26 19:42:09,,,,,24.66,15.0,63.32,1013.0,,,,80.0,2965.0,,,,
2019-07-26 20:00:53,,,,,24.63,23.0,65.53,1012.7,,,,80.0,2965.0,,,,
2019-07-26 20:01:05,,,,,20.0,,77.0,1017.3,,,,,,Aveiro (Universidade) @ 2019-07-26T19:00,Sudeste,14.0,0.0
2019-07-26 20:04:34,,,,,24.59,23.0,65.53,1012.7,,,,80.0,2965.0,,,,
2019-07-26 20:04:34,,,,,24.59,23.0,65.57,1012.7,,,,80.0,2965.0,,,,
2019-07-26 20:04:34,,,,,24.59,23.0,65.57,1012.0,,,,80.0,2965.0,,,,
2019-07-26 20:15:36,online,status,,,,,,,,,,,,,,,
2019-07-26 20:49:33,,,,,24.66,23.0,65.57,1012.0,,,,80.0,2965.0,,,,
2019-07-26 20:49:33,,,,,24.66,23.0,68.85,1012.0,,,,80.0,2965.0,,,,
2019-07-26 20:57:55,,,,,24.69,21.0,68.64,1012.6,,,,80.0,2965.0,,,,
2019-07-26 21:01:04,,,,,19.4,,80.0,1017.4,,,,,,Aveiro (Universidade) @ 2019-07-26T20:00,Sudeste,10.8,0.0
2019-07-26 21:16:56,online,status,,,,,,,,,,,,,,,
2019-07-26 21:22:20,,,,,24.77,21.0,68.64,1012.6,,,,80.0,2965.0,,,,
2019-07-26 21:22:20,,,,,24.77,21.0,69.78,1012.0,,,,80.0,2965.0,,,,
2019-07-26 21:36:13,,,,,24.76,21.0,69.78,1012.0,,,,80.0,2965.0,,,,
2019-07-26 21:36:13,,,,,24.76,23.0,70.27,1012.0,,,,80.0,2965.0,,,,
2019-07-26 21:54:36,,,,,24.72,21.0,69.5,1012.2,,,,80.0,2965.0,,,,
2019-07-26 22:01:05,,,,,18.9,,82.0,1017.1,,,,,,Aveiro (Universidade) @ 2019-07-26T21:00,Este,6.8,0.0
2019-07-26 22:18:38,online,status,,,,,,,,,,,,,,,
2019-07-26 22:34:55,,,,,24.62,23.0,69.5,1012.2,,,,80.0,2965.0,,,,
2019-07-26 22:34:55,,,,,24.62,23.0,70.12,1012.2,,,,80.0,2965.0,,,,
2019-07-26 22:34:55,,,,,24.62,23.0,70.12,1011.0,,,,80.0,2965.0,,,,
2019-07-26 22:47:37,,,,,24.62,13.0,71.35,1012.0,,,,80.0,2965.0,,,,
2019-07-26 22:59:40,,,,,24.5,13.0,71.35,1012.0,,,,80.0,2965.0,,,,
2019-07-26 22:59:40,,,,,24.5,15.0,73.67,1012.0,,,,80.0,2965.0,,,,
2019-07-26 22:59:40,,,,,24.5,13.0,73.67,1011.0,,,,80.0,2965.0,,,,
2019-07-26 23:01:05,,,,,18.6,,82.0,1017.0,,,,,,Aveiro (Universidade) @ 2019-07-26T22:00,Este,5.4,0.0
2019-07-26 23:08:42,,,,,24.51,15.0,73.67,1011.0,,,,80.0,2965.0,,,,
2019-07-26 23:08:42,,,,,24.51,13.0,74.81,1011.0,,,,80.0,2965.0,,,,
2019-07-26 23:08:42,,,,,24.51,13.0,74.81,1011.0,,,,80.0,2965.0,,,,
2019-07-26 23:20:43,online,status,,,,,,,,,,,,,,,
2019-07-26 23:27:46,,,,,24.48,13.0,74.81,1011.0,,,,80.0,2965.0,,,,
2019-07-26 23:27:46,,,,,24.48,15.0,75.38,1011.0,,,,80.0,2965.0,,,,
2019-07-26 23:47:50,,,,,24.44,15.0,74.8,1011.6,,,,80.0,2965.0,,,,
2019-07-26 23:51:11,,,,,24.43,13.0,74.8,1011.6,,,,80.0,2965.0,,,,
2019-07-26 23:51:11,,,,,24.43,13.0,74.74,1011.6,,,,80.0,2965.0,,,,
2019-07-27 00:00:03,,,,,24.43,13.0,74.74,1011.0,,,,80.0,2965.0,,,,
2019-07-27 00:00:03,,,,,24.43,15.0,74.42,1011.0,,,,80.0,2965.0,,,,
2019-07-27 00:01:04,,,,,18.1,,86.0,1016.6,,,,,,Aveiro (Universidade) @ 2019-07-26T23:00,Norte,5.4,0.0
2019-07-27 00:09:25,,,,,24.47,15.0,74.42,1011.0,,,,80.0,2965.0,,,,
2019-07-27 00:09:25,,,,,24.47,15.0,74.21,1011.0,,,,80.0,2965.0,,,,
2019-07-27 00:09:25,,,,,24.47,15.0,74.21,1010.0,,,,80.0,2965.0,,,,
2019-07-27 00:22:26,online,status,,,,,,,,,,,,,,,
2019-07-27 00:22:28,,,,,24.43,15.0,74.21,1010.0,,,,80.0,2965.0,,,,
2019-07-27 00:22:28,,,,,24.43,15.0,73.82,1010.0,,,,80.0,2965.0,,,,
2019-07-27 00:22:28,,,,,24.43,15.0,73.82,1010.0,,,,80.0,2965.0,,,,
2019-07-27 00:45:12,,,,,24.35,15.0,73.71,1010.5,,,,80.0,2965.0,,,,
2019-07-27 01:01:05,,,,,17.9,,87.0,1016.2,,,,,,Aveiro (Universidade) @ 2019-07-27T00:00,Norte,4.7,0.0
2019-07-27 01:15:39,,,,,24.2,13.0,73.71,1010.5,,,,80.0,2965.0,,,,
2019-07-27 01:15:39,,,,,24.2,15.0,73.47,1010.5,,,,80.0,2965.0,,,,
2019-07-27 01:15:39,,,,,24.2,15.0,73.47,1010.0,,,,80.0,2965.0,,,,
2019-07-27 01:23:40,online,status,,,,,,,,,,,,,,,
2019-07-27 01:23:40,,,,,24.21,15.0,73.47,1010.0,,,,80.0,2965.0,,,,
2019-07-27 01:23:40,,,,,24.21,15.0,73.43,1010.0,,,,80.0,2965.0,,,,
2019-07-27 01:38:03,,,,,24.16,15.0,73.19,1009.9,,,,80.0,2965.0,,,,
2019-07-27 01:41:55,,,,,24.17,13.0,73.19,1009.9,,,,80.0,2965.0,,,,
2019-07-27 01:41:55,,,,,24.17,15.0,73.1,1009.9,,,,80.0,2965.0,,,,
2019-07-27 01:58:08,,,,,24.13,13.0,73.1,1009.0,,,,80.0,2965.0,,,,
2019-07-27 01:58:08,,,,,24.13,13.0,72.64,1009.0,,,,80.0,2965.0,,,,
2019-07-27 01:58:08,,,,,24.13,13.0,72.64,1009.0,,,,80.0,2965.0,,,,
2019-07-27 02:01:04,,,,,18.0,,87.0,1015.3,,,,,,Aveiro (Universidade) @ 2019-07-27T01:00,Norte,6.5,0.0
2019-07-27 02:09:50,,,,,24.07,15.0,72.64,1009.0,,,,80.0,2965.0,,,,
2019-07-27 02:09:50,,,,,24.07,15.0,72.55,1009.0,,,,80.0,2965.0,,,,
2019-07-27 02:24:52,online,status,,,,,,,,,,,,,,,
2019-07-27 02:28:34,,,,,24.03,15.0,72.34,1009.1,,,,80.0,2965.0,,,,
2019-07-27 02:30:35,,,,,24.04,15.0,72.34,1009.1,,,,80.0,2965.0,,,,
2019-07-27 02:30:35,,,,,24.04,15.0,72.28,1009.1,,,,80.0,2965.0,,,,
2019-07-27 02:50:39,,,,,24.0,13.0,72.28,1009.0,,,,80.0,2965.0,,,,
2019-07-27 02:50:39,,,,,24.0,15.0,72.06,1008.0,,,,80.0,2965.0,,,,
2019-07-27 03:01:05,,,,,18.0,,87.0,1014.6,,,,,,Aveiro (Universidade) @ 2019-07-27T02:00,Norte,6.5,0.0
2019-07-27 03:15:24,,,,,24.07,15.0,72.06,1008.0,,,,80.0,2965.0,,,,
2019-07-27 03:15:24,,,,,24.07,15.0,72.04,1008.0,,,,80.0,2965.0,,,,
2019-07-27 03:26:25,online,status,,,,,,,,,,,,,,,
2019-07-27 03:26:57,,,,,24.07,13.0,71.94,1008.4,,,,80.0,2965.0,,,,
2019-07-27 03:35:49,,,,,24.07,15.0,71.94,1008.4,,,,80.0,2965.0,,,,
2019-07-27 03:35:49,,,,,24.07,15.0,71.85,1008.4,,,,80.0,2965.0,,,,
2019-07-27 04:01:04,,,,,17.6,,89.0,1013.9,,,,,,Aveiro (Universidade) @ 2019-07-27T03:00,Norte,10.1,0.5
2019-07-27 04:06:15,,,,,24.06,15.0,71.85,1008.0,,,,80.0,2965.0,,,,
2019-07-27 04:06:15,,,,,24.06,15.0,71.77,1008.0,,,,80.0,2965.0,,,,
2019-07-27 04:06:15,,,,,24.06,15.0,71.77,1007.0,,,,80.0,2965.0,,,,
2019-07-27 04:18:57,,,,,24.04,15.0,71.76,1007.8,,,,80.0,2965.0,,,,
2019-07-27 04:27:59,online,status,,,,,,,,,,,,,,,
2019-07-27 04:49:44,,,,,24.04,15.0,71.76,1007.8,,,,80.0,2965.0,,,,
2019-07-27 04:49:44,,,,,24.04,15.0,71.6,1007.8,,,,80.0,2965.0,,,,
2019-07-27 05:01:05,,,,,16.4,,96.0,1012.9,,,,,,Aveiro (Universidade) @ 2019-07-27T04:00,Norte,10.8,0.4
2019-07-27 05:08:18,,,,,24.02,15.0,71.6,1007.0,,,,80.0,2965.0,,,,
2019-07-27 05:08:18,,,,,24.02,15.0,71.66,1007.0,,,,80.0,2965.0,,,,
2019-07-27 05:08:18,,,,,24.02,15.0,71.66,1007.0,,,,80.0,2965.0,,,,
2019-07-27 05:14:19,,,,,23.99,15.0,71.61,1007.5,,,,80.0,2965.0,,,,
2019-07-27 05:29:20,online,status,,,,,,,,,,,,,,,
2019-07-27 06:01:05,,,,,16.1,,97.0,1012.2,,,,,,Aveiro (Universidade) @ 2019-07-27T05:00,Noroeste,12.2,0.6
2019-07-27 06:05:59,,,,,24.04,26.0,71.82,1007.3,,,,80.0,2965.0,,,,
2019-07-27 06:31:01,online,status,,,,,,,,,,,,,,,
2019-07-27 06:40:27,,,,,23.99,28.0,71.82,1007.3,,,,80.0,2965.0,,,,
2019-07-27 06:40:27,,,,,23.99,26.0,70.73,1007.0,,,,80.0,2965.0,,,,
2019-07-27 07:01:05,,,,,16.1,,98.0,1011.8,,,,,,Aveiro (Universidade) @ 2019-07-27T06:00,Noroeste,10.8,0.6
2019-07-27 07:03:11,,,,,23.89,28.0,70.2,1007.3,,,,80.0,2965.0,,,,
2019-07-27 07:32:12,online,status,,,,,,,,,,,,,,,
2019-07-27 07:57:02,,,,,23.82,23.0,69.86,1007.2,,,,80.0,2965.0,,,,
2019-07-27 08:01:04,,,,,16.5,,98.0,1011.7,,,,,,Aveiro (Universidade) @ 2019-07-27T07:00,Noroeste,7.6,0.2
2019-07-27 08:34:03,online,status,,,,,,,,,,,,,,,
2019-07-27 08:53:03,,,,,23.85,23.0,70.55,1007.3,,,,80.0,2965.0,,,,
2019-07-27 08:59:35,,,,,23.88,23.0,70.55,1007.3,,,,80.0,2965.0,,,,
2019-07-27 08:59:35,,,,,23.88,23.0,70.44,1007.3,,,,80.0,2965.0,,,,
2019-07-27 09:01:05,,,,,17.2,,97.0,1011.7,,,,,,Aveiro (Universidade) @ 2019-07-27T08:00,Noroeste,9.0,0.0
2019-07-27 09:35:36,online,status,,,,,,,,,,,,,,,
2019-07-27 09:50:35,,,,,23.96,23.0,70.43,1007.4,,,,80.0,2965.0,,,,
2019-07-27 10:01:05,,,,,18.5,,97.0,1011.8,,,,,,Aveiro (Universidade) @ 2019-07-27T09:00,Norte,6.8,0.1
2019-07-27 10:37:36,online,status,,,,,,,,,,,,,,,
2019-07-27 10:41:15,,,,,23.88,23.0,70.43,1007.4,,,,80.0,2965.0,,,,
2019-07-27 10:41:15,,,,,23.88,23.0,70.8,1007.0,,,,80.0,2965.0,,,,
2019-07-27 10:50:07,,,,,23.88,23.0,70.89,1007.6,,,,80.0,2965.0,,,,
2019-07-27 11:01:05,,,,,19.9,,93.0,1011.8,,,,,,Aveiro (Universidade) @ 2019-07-27T10:00,Este,6.1,0.9
2019-07-27 11:36:57,,,,,23.95,23.0,70.89,1007.6,,,,80.0,2965.0,,,,
2019-07-27 11:36:57,,,,,23.95,23.0,71.25,1007.0,,,,80.0,2965.0,,,,
2019-07-27 11:38:58,online,status,,,,,,,,,,,,,,,
2019-07-27 11:47:39,,,,,23.93,23.0,71.71,1007.9,,,,80.0,2965.0,,,,
2019-07-27 12:01:05,,,,,19.2,,97.0,1012.1,,,,,,Aveiro (Universidade) @ 2019-07-27T11:00,Este,11.9,0.3
2019-07-27 12:40:40,online,status,,,,,,,,,,,,,,,
2019-07-27 12:43:50,,,,,23.95,23.0,71.37,1008.0,,,,74.0,2955.0,,,,
