date,temperature,illuminance,occupancy,humidity,contact,feedback,linkquality
2019-07-07 02:33:43.467000+00:00,25.16,,,63.0,,,
2019-07-07 02:33:43.522000+00:00,25.16,,,63.04,,,
2019-07-07 02:33:43.523000+00:00,25.16,,,63.04,,,
2019-07-07 02:39:15.232000+00:00,25.16,,,63.0,,,
2019-07-07 03:30:40.591000+00:00,25.15,,,63.0,,,
2019-07-07 03:30:40.646000+00:00,25.15,,,63.22,,,
2019-07-07 03:36:52.547000+00:00,25.19,,,63.26,,,
2019-07-07 04:28:48.010000+00:00,25.15,,,63.26,,,
2019-07-07 05:20:03.394000+00:00,25.15,,,63.44,,,
2019-07-07 06:18:00.614000+00:00,25.09,,,63.43,,,
2019-07-07 07:14:27.368000+00:00,25.13,,,63.32,,,
2019-07-07 07:45:26.962000+00:00,25.16,,,63.32,,,
2019-07-07 07:45:26.990000+00:00,25.16,,,63.27,,,
2019-07-07 07:45:26.991000+00:00,25.16,,,63.27,,,
2019-07-07 08:13:55.276000+00:00,25.18,,,63.19,,,
2019-07-07 09:04:40.317000+00:00,25.2,,,62.78,,,
2019-07-07 09:59:56.674000+00:00,25.28,,,63.36,,,
2019-07-07 10:51:32.007000+00:00,25.33,,,62.16,,,
2019-07-07 11:43:27.278000+00:00,25.36,,,61.6,,,
2019-07-07 12:35:42.908000+00:00,25.43,,,61.47,,,
2019-07-07 13:06:22.355000+00:00,25.57,,,61.47,,,
2019-07-07 13:06:22.356000+00:00,25.57,,,61.81,,,
2019-07-07 13:06:22.377000+00:00,25.57,,,61.81,,,
2019-07-07 13:26:08.084000+00:00,25.63,,,61.87,,,
2019-07-07 14:04:29.597000+00:00,25.78,,,61.87,,,
2019-07-07 14:04:29.656000+00:00,25.78,,,61.48,,,
2019-07-07 14:04:29.657000+00:00,25.78,,,61.48,,,
2019-07-07 14:21:24.642000+00:00,25.8,,,60.86,,,
2019-07-07 15:12:29.623000+00:00,25.92,,,61.52,,,
2019-07-07 15:26:44.338000+00:00,26.05,,,61.52,,,
2019-07-07 15:26:44.399000+00:00,26.05,,,61.43,,,
2019-07-07 16:10:56.597000+00:00,26.44,,,60.72,,,
2019-07-07 16:14:18.276000+00:00,26.29,,,60.72,,,
2019-07-07 16:14:18.300000+00:00,26.29,,,57.98,,,
2019-07-07 16:14:18.301000+00:00,26.29,,,57.98,,,
2019-07-07 16:57:40.558000+00:00,25.78,,,57.98,,,
2019-07-07 16:57:40.618000+00:00,25.78,,,57.73,,,
2019-07-07 17:10:44.421000+00:00,25.88,,,57.69,,,
2019-07-07 17:33:21.436000+00:00,26.12,,,57.69,,,
2019-07-07 17:33:21.492000+00:00,26.12,,,55.91,,,
2019-07-07 17:33:21.493000+00:00,26.12,,,55.91,,,
2019-07-07 18:09:01.505000+00:00,26.27,,,56.45,,,
2019-07-07 19:02:06.741000+00:00,25.95,,,58.44,,,
2019-07-07 19:57:12.769000+00:00,25.81,,,58.55,,,
2019-07-07 20:51:28.596000+00:00,25.91,,,60.0,,,
2019-07-07 21:11:04.829000+00:00,25.93,,,60.0,,,
2019-07-07 21:11:04.888000+00:00,25.93,,,60.57,,,
2019-07-07 21:36:32.211000+00:00,25.93,,,60.57,,,
2019-07-07 21:36:32.213000+00:00,25.93,,,61.0,,,
2019-07-07 21:36:32.271000+00:00,25.93,,,61.0,,,
2019-07-07 21:44:14.574000+00:00,25.93,,,60.99,,,
2019-07-07 22:39:20.558000+00:00,25.85,,,61.78,,,
2019-07-07 22:50:34.457000+00:00,25.85,,,61.78,,,
2019-07-07 22:50:34.458000+00:00,25.85,,,61.87,,,
2019-07-07 22:50:34.475000+00:00,25.85,,,61.87,,,
2019-07-07 23:31:56.142000+00:00,25.81,,,62.0,,,
2019-07-08 00:07:26.814000+00:00,25.71,,,62.0,,,
2019-07-08 00:07:26.873000+00:00,25.71,,,62.29,,,
2019-07-08 00:23:01.354000+00:00,25.68,,,62.38,,,
2019-07-08 00:39:16.656000+00:00,25.6,,,62.38,,,
2019-07-08 00:39:16.714000+00:00,25.6,,,62.21,,,
2019-07-08 01:19:38.126000+00:00,25.61,,,62.31,,,
2019-07-08 01:46:56.543000+00:00,25.57,,,62.31,,,
2019-07-08 01:46:56.601000+00:00,25.57,,,62.23,,,
2019-07-08 02:11:43.723000+00:00,25.54,,,62.24,,,
2019-07-08 02:22:17.435000+00:00,25.54,,,62.24,,,
2019-07-08 02:22:17.486000+00:00,25.54,,,62.14,,,
2019-07-08 03:07:10.244000+00:00,25.51,,,62.05,,,
2019-07-08 03:58:55.529000+00:00,25.39,,,61.98,,,
2019-07-08 04:58:03.093000+00:00,25.4,,,62.08,,,
2019-07-08 05:18:09.564000+00:00,25.36,,,62.08,,,
2019-07-08 05:18:09.618000+00:00,25.36,,,62.17,,,
2019-07-08 05:48:58.509000+00:00,25.41,,,62.51,,,
2019-07-08 06:45:15.232000+00:00,25.33,,,62.56,,,
2019-07-08 06:46:46.372000+00:00,25.36,,,62.56,,,
2019-07-08 06:46:46.433000+00:00,25.36,,,62.56,,,
2019-07-08 07:37:00.679000+00:00,25.34,,,62.63,,,
2019-07-08 07:40:02.325000+00:00,25.33,,,62.63,,,
2019-07-08 07:40:02.377000+00:00,25.33,,,62.63,,,
2019-07-08 08:19:33.743000+00:00,25.32,,,62.63,,,
2019-07-08 08:19:33.801000+00:00,25.32,,,62.44,,,
2019-07-08 08:19:33.802000+00:00,25.32,,,62.44,,,
2019-07-08 08:34:08.111000+00:00,25.33,,,62.37,,,
2019-07-08 09:28:14.257000+00:00,25.32,,,62.48,,,
2019-07-08 09:47:20.452000+00:00,25.37,,,62.48,,,
2019-07-08 09:47:20.453000+00:00,25.37,,,62.97,,,
2019-07-08 09:47:20.471000+00:00,25.37,,,62.97,,,
2019-07-08 10:09:47.044000+00:00,25.34,,,62.97,,,
2019-07-08 10:09:47.098000+00:00,25.34,,,63.15,,,
2019-07-08 10:09:47.099000+00:00,25.34,,,63.15,,,
2019-07-08 10:21:00.419000+00:00,25.36,,,63.1,,,
2019-07-08 11:14:36.390000+00:00,25.33,,,63.87,,,
2019-07-08 12:06:11.722000+00:00,25.54,,,66.45,,,
2019-07-08 12:58:57.234000+00:00,25.85,,,66.45,,,
2019-07-08 12:58:57.237000+00:00,25.85,,,65.94,,,
2019-07-08 12:58:57.249000+00:00,25.85,,,65.94,,,
2019-07-08 13:01:28.156000+00:00,25.82,,,65.79,,,
2019-07-08 13:57:54.647000+00:00,25.92,,,65.79,,,
2019-07-08 13:57:54.648000+00:00,25.92,,,63.42,,,
2019-07-08 13:57:54.705000+00:00,25.92,,,63.42,,,
2019-07-08 13:59:15.219000+00:00,25.93,,,63.33,,,
2019-07-08 14:52:00.644000+00:00,25.6,,,59.9,,,
2019-07-08 14:54:22.035000+00:00,25.54,,,59.9,,,
2019-07-08 14:54:22.098000+00:00,25.54,,,59.55,,,
2019-07-08 15:17:48.872000+00:00,25.37,,,59.55,,,
2019-07-08 15:17:48.873000+00:00,25.37,,,60.16,,,
2019-07-08 15:17:48.905000+00:00,25.37,,,60.16,,,
2019-07-08 15:33:43.622000+00:00,25.61,,,60.16,,,
2019-07-08 15:33:43.685000+00:00,25.61,,,59.58,,,
2019-07-08 15:33:43.686000+00:00,25.61,,,59.58,,,
2019-07-08 15:43:16.548000+00:00,25.6,,,59.58,,,
2019-07-08 15:43:16.550000+00:00,25.6,,,60.0,,,
2019-07-08 15:43:16.610000+00:00,25.6,,,60.0,,,
2019-07-08 15:47:17.889000+00:00,25.67,,,60.29,,,
2019-07-08 16:42:44.183000+00:00,25.98,,,60.99,,,
2019-07-08 16:51:27.617000+00:00,26.1,,,60.99,,,
2019-07-08 16:51:27.675000+00:00,26.1,,,60.92,,,
2019-07-08 17:15:44.383000+00:00,26.19,,,60.92,,,
2019-07-08 17:15:44.443000+00:00,26.19,,,60.57,,,
2019-07-08 17:37:00.517000+00:00,26.32,,,59.72,,,
2019-07-08 18:00:27.673000+00:00,26.39,,,59.72,,,
2019-07-08 18:00:27.733000+00:00,26.39,,,58.77,,,
2019-07-08 18:33:57.146000+00:00,26.33,,,58.77,,,
2019-07-08 18:33:57.202000+00:00,26.33,,,59.49,,,
2019-07-08 18:36:38.091000+00:00,26.33,,,59.37,,,
2019-07-08 18:45:11.227000+00:00,26.29,,,59.37,,,
2019-07-08 18:45:11.247000+00:00,26.29,,,58.87,,,
2019-07-08 18:52:43.575000+00:00,26.25,,,58.87,,,
2019-07-08 18:52:43.599000+00:00,26.25,,,59.16,,,
2019-07-08 19:11:29.035000+00:00,26.05,,,59.16,,,
2019-07-08 19:11:29.094000+00:00,26.05,,,59.83,,,
2019-07-08 19:11:29.095000+00:00,26.05,,,59.83,,,
2019-07-08 19:29:14.146000+00:00,25.85,,,60.27,,,
2019-07-08 19:41:18.246000+00:00,25.54,,,60.27,,,
2019-07-08 19:41:18.301000+00:00,25.54,,,60.87,,,
2019-07-08 19:41:18.302000+00:00,25.54,,,60.87,,,
2019-07-08 20:03:24.574000+00:00,25.34,,,60.87,,,
2019-07-08 20:03:24.632000+00:00,25.34,,,61.4,,,
2019-07-08 20:28:11.753000+00:00,25.22,,,62.11,,,
2019-07-08 21:00:31.669000+00:00,24.84,,,62.11,,,
2019-07-08 21:00:31.725000+00:00,24.84,,,63.48,,,
2019-07-08 21:00:31.726000+00:00,24.84,,,63.48,,,
2019-07-08 21:24:08.698000+00:00,24.6,,,64.79,,,
2019-07-08 21:26:50.198000+00:00,24.63,,,64.79,,,
2019-07-08 21:26:50.269000+00:00,24.63,,,64.8,,,
2019-07-08 21:26:50.270000+00:00,24.63,,,64.8,,,
2019-07-08 21:32:12.004000+00:00,24.73,,,64.8,,,
2019-07-08 21:32:12.061000+00:00,24.73,,,64.52,,,
2019-07-08 21:45:16.051000+00:00,24.85,,,64.52,,,
2019-07-08 21:45:16.107000+00:00,24.85,,,64.62,,,
2019-07-08 22:18:15.743000+00:00,24.78,,,63.36,,,
2019-07-08 22:31:20.205000+00:00,24.88,,,63.36,,,
2019-07-08 22:31:20.231000+00:00,24.88,,,63.72,,,
2019-07-08 22:31:20.232000+00:00,24.88,,,63.72,,,
2019-07-08 23:13:42.531000+00:00,25.12,,,64.43,,,
2019-07-08 23:41:21.169000+00:00,25.2,,,64.43,,,
2019-07-08 23:41:21.225000+00:00,25.2,,,64.56,,,
2019-07-08 23:41:21.226000+00:00,25.2,,,64.56,,,
2019-07-09 00:11:29.973000+00:00,25.25,,,64.1,,,
2019-07-09 00:15:41.940000+00:00,25.26,,,64.1,,,
2019-07-09 00:15:41.941000+00:00,25.26,,,64.37,,,
2019-07-09 00:15:41.960000+00:00,25.26,,,64.37,,,
2019-07-09 00:41:49.600000+00:00,25.2,,,64.37,,,
2019-07-09 00:41:49.652000+00:00,25.2,,,64.43,,,
2019-07-09 01:09:27.724000+00:00,25.19,,,64.26,,,
2019-07-09 01:49:29.927000+00:00,25.13,,,64.26,,,
2019-07-09 01:49:29.985000+00:00,25.13,,,64.08,,,
2019-07-09 01:49:29.986000+00:00,25.13,,,64.08,,,
2019-07-09 02:05:44.800000+00:00,25.18,,,64.03,,,
2019-07-09 02:33:03.361000+00:00,25.15,,,64.03,,,
2019-07-09 02:33:03.415000+00:00,25.15,,,64.02,,,
2019-07-09 02:33:03.416000+00:00,25.15,,,64.02,,,
2019-07-09 03:00:21.273000+00:00,25.15,,,64.32,,,
2019-07-09 03:55:07.758000+00:00,25.18,,,64.31,,,
2019-07-09 04:41:11.662000+00:00,25.12,,,64.31,,,
2019-07-09 04:41:11.716000+00:00,25.12,,,64.3,,,
2019-07-09 04:50:24.481000+00:00,25.15,,,64.36,,,
2019-07-09 05:50:22.421000+00:00,25.13,,,64.62,,,
2019-07-09 06:00:05.918000+00:00,25.12,,,64.62,,,
2019-07-09 06:00:05.978000+00:00,25.12,,,64.53,,,
2019-07-09 06:21:02.169000+00:00,25.08,,,64.53,,,
2019-07-09 06:21:02.229000+00:00,25.08,,,64.53,,,
2019-07-09 06:44:19.063000+00:00,25.13,,,64.68,,,
2019-07-09 06:59:54.333000+00:00,25.13,,,64.68,,,
2019-07-09 06:59:54.394000+00:00,25.13,,,64.69,,,
2019-07-09 06:59:54.395000+00:00,25.13,,,64.69,,,
2019-07-09 07:28:12.644000+00:00,25.13,,,64.69,,,
2019-07-09 07:28:12.701000+00:00,25.13,,,64.85,,,
2019-07-09 07:28:12.702000+00:00,25.13,,,64.85,,,
2019-07-09 07:43:57.364000+00:00,25.16,,,64.83,,,
2019-07-09 08:12:06.225000+00:00,25.22,,,64.83,,,
2019-07-09 08:12:06.280000+00:00,25.22,,,64.95,,,
2019-07-09 08:40:54.648000+00:00,25.18,,,65.0,,,
2019-07-09 09:39:52.197000+00:00,25.32,,,64.74,,,
2019-07-09 10:33:48.345000+00:00,25.19,,,63.15,,,
2019-07-09 10:47:43.121000+00:00,24.71,,,63.15,,,
2019-07-09 10:47:43.180000+00:00,24.71,,,64.61,,,
2019-07-09 10:47:43.181000+00:00,24.71,,,64.61,,,
2019-07-09 11:28:15.091000+00:00,24.44,,,65.64,,,
2019-07-09 11:39:39.153000+00:00,24.5,,,65.64,,,
2019-07-09 11:39:39.206000+00:00,24.5,,,65.3,,,
2019-07-09 11:39:39.207000+00:00,24.5,,,65.3,,,
2019-07-09 12:15:59.965000+00:00,25.02,,,65.3,,,
2019-07-09 12:16:00.022000+00:00,25.02,,,65.38,,,
2019-07-09 12:16:00.023000+00:00,25.02,,,65.38,,,
2019-07-09 12:24:02.481000+00:00,25.02,,,65.5,,,
2019-07-09 12:43:38.882000+00:00,25.15,,,65.5,,,
2019-07-09 12:43:38.951000+00:00,25.15,,,65.62,,,
2019-07-09 12:43:38.952000+00:00,25.15,,,65.62,,,
2019-07-09 13:01:24.331000+00:00,25.65,,,65.62,,,
2019-07-09 13:01:24.393000+00:00,25.65,,,65.31,,,
2019-07-09 13:14:58.427000+00:00,25.84,,,65.21,,,
2019-07-09 13:29:53.357000+00:00,25.6,,,65.21,,,
2019-07-09 13:29:53.416000+00:00,25.6,,,65.53,,,
2019-07-09 13:58:11.568000+00:00,25.54,,,65.53,,,
2019-07-09 13:58:11.625000+00:00,25.54,,,65.72,,,
2019-07-09 13:58:11.636000+00:00,25.54,,,65.72,,,
2019-07-09 14:13:56.192000+00:00,25.5,,,65.74,,,
2019-07-09 14:27:40.839000+00:00,25.5,,,65.74,,,
2019-07-09 14:27:40.893000+00:00,25.5,,,65.67,,,
2019-07-09 14:27:40.894000+00:00,25.5,,,65.67,,,
2019-07-09 15:03:31.158000+00:00,25.88,,,65.67,,,
2019-07-09 15:03:31.218000+00:00,25.88,,,71.93,,,
2019-07-09 15:05:31.952000+00:00,25.96,,,73.04,,,
2019-07-09 15:25:08.277000+00:00,25.74,,,73.04,,,
2019-07-09 15:25:08.278000+00:00,25.74,,,65.84,,,
2019-07-09 15:25:08.300000+00:00,25.74,,,65.84,,,
2019-07-09 15:55:07.041000+00:00,25.23,,,65.84,,,
2019-07-09 15:55:07.060000+00:00,25.23,,,65.7,,,
2019-07-09 16:05:20.186000+00:00,25.39,,,64.92,,,
2019-07-09 16:05:20.313000+00:00,25.39,,,64.92,,,
2019-07-09 16:05:20.432000+00:00,25.39,,,64.92,,,
2019-07-09 16:19:05.080000+00:00,25.74,,,64.92,,,
2019-07-09 16:19:05.101000+00:00,25.74,,,64.35,,,
2019-07-09 17:05:38.464000+00:00,25.85,,,61.89,,,
2019-07-09 17:11:20.845000+00:00,25.92,,,61.89,,,
2019-07-09 17:11:20.869000+00:00,25.92,,,61.56,,,
2019-07-09 17:11:20.870000+00:00,25.92,,,61.56,,,
2019-07-09 17:33:57.460000+00:00,26.03,,,61.56,,,
2019-07-09 17:33:57.461000+00:00,26.03,,,61.34,,,
2019-07-09 17:33:57.477000+00:00,26.03,,,61.34,,,
2019-07-09 18:04:26.319000+00:00,26.01,,,61.41,,,
2019-07-09 18:56:31.548000+00:00,25.93,,,61.23,,,
2019-07-09 19:51:57.816000+00:00,25.56,,,61.37,,,
2019-07-09 19:52:18.660000+00:00,25.53,,,61.37,,,
2019-07-09 19:52:18.684000+00:00,25.53,,,61.28,,,
2019-07-09 19:52:18.685000+00:00,25.53,,,61.28,,,
2019-07-09 20:35:11.117000+00:00,25.02,,,61.28,,,
2019-07-09 20:35:11.177000+00:00,25.02,,,64.17,,,
2019-07-09 20:35:11.179000+00:00,25.02,,,64.17,,,
2019-07-09 20:46:04.504000+00:00,25.0,,,64.76,,,
2019-07-09 20:51:46.877000+00:00,24.91,,,64.76,,,
2019-07-09 20:51:46.936000+00:00,24.91,,,64.98,,,
2019-07-09 20:51:46.937000+00:00,24.91,,,64.98,,,
2019-07-09 21:17:34.622000+00:00,24.67,,,64.98,,,
2019-07-09 21:17:34.677000+00:00,24.67,,,66.15,,,
2019-07-09 21:40:21.447000+00:00,24.7,,,66.17,,,
2019-07-09 22:12:41.501000+00:00,24.53,,,66.17,,,
2019-07-09 22:12:41.557000+00:00,24.53,,,66.84,,,
2019-07-09 22:33:17.699000+00:00,24.56,,,67.02,,,
2019-07-09 23:27:14.299000+00:00,24.5,,,67.63,,,
2019-07-10 00:22:10.987000+00:00,24.77,,,66.61,,,
2019-07-10 00:52:20.503000+00:00,24.86,,,66.61,,,
2019-07-10 00:52:20.557000+00:00,24.86,,,66.26,,,
2019-07-10 01:18:48.473000+00:00,24.89,,,66.21,,,
2019-07-10 01:18:48.579000+00:00,24.89,,,66.21,,,
2019-07-10 02:13:35.468000+00:00,24.91,,,66.18,,,
2019-07-10 02:25:39.758000+00:00,24.97,,,66.18,,,
2019-07-10 02:25:39.817000+00:00,24.97,,,66.13,,,
2019-07-10 03:09:22.695000+00:00,25.0,,,66.15,,,
2019-07-10 03:09:22.794000+00:00,25.0,,,66.15,,,
2019-07-10 04:05:29.703000+00:00,25.05,,,66.08,,,
2019-07-10 05:02:46.991000+00:00,25.02,,,65.98,,,
2019-07-10 05:02:47.113000+00:00,25.02,,,65.98,,,
2019-07-10 05:02:47.223000+00:00,25.02,,,65.98,,,
2019-07-10 05:02:47.447000+00:00,25.02,,,65.98,,,
2019-07-10 05:02:47.859000+00:00,25.02,,,65.98,,,
2019-07-10 05:59:14.906000+00:00,25.11,,,65.89,,,
2019-07-10 06:39:57.510000+00:00,25.08,,,65.89,,,
2019-07-10 06:39:57.557000+00:00,25.08,,,65.9,,,
2019-07-10 14:00:12.965000+00:00,25.74,,,65.9,,,
2019-07-10 14:00:12.996000+00:00,25.74,,,69.77,,,
2019-07-10 14:00:12.997000+00:00,25.74,,,69.77,,,
2019-07-10 14:31:01.854000+00:00,25.71,,,64.39,,,
2019-07-10 14:31:22.690000+00:00,25.73,,,64.39,,,
2019-07-10 14:31:22.725000+00:00,25.73,,,63.73,,,
2019-07-10 15:07:53.286000+00:00,25.87,,,63.73,,,
2019-07-10 15:07:53.287000+00:00,25.87,,,63.54,,,
2019-07-10 15:07:53.347000+00:00,25.87,,,63.54,,,
2019-07-10 15:28:59.409000+00:00,26.02,,,63.17,,,
2019-07-10 16:22:55.345000+00:00,26.18,,,60.98,,,
2019-07-10 16:50:23.735000+00:00,26.39,,,60.98,,,
2019-07-10 16:50:23.759000+00:00,26.39,,,60.36,,,
2019-07-10 17:08:08.977000+00:00,26.54,,,60.36,,,
2019-07-10 17:08:09.033000+00:00,26.54,,,60.11,,,
2019-07-10 17:17:51.855000+00:00,26.6,,,59.18,,,
2019-07-10 18:10:17.112000+00:00,26.64,,,59.17,,,
2019-07-10 19:01:52.006000+00:00,26.64,,,60.94,,,
2019-07-10 19:58:28.288000+00:00,26.43,,,59.47,,,
2019-07-10 20:50:53.520000+00:00,26.55,,,63.4,,,
2019-07-10 20:58:16.289000+00:00,26.55,,,63.4,,,
2019-07-10 20:58:16.351000+00:00,26.55,,,63.51,,,
2019-07-10 20:58:16.352000+00:00,26.55,,,63.51,,,
2019-07-10 21:36:27.123000+00:00,26.57,,,63.51,,,
2019-07-10 21:36:27.124000+00:00,26.57,,,63.45,,,
2019-07-10 21:36:27.141000+00:00,26.57,,,63.45,,,
2019-07-10 21:43:29.241000+00:00,26.6,,,63.43,,,
2019-07-10 22:38:25.189000+00:00,26.43,,,64.06,,,
2019-07-10 23:36:01.941000+00:00,26.32,,,64.2,,,
2019-07-11 00:30:37.811000+00:00,26.19,,,64.31,,,
2019-07-11 01:22:23.204000+00:00,26.16,,,64.31,,,
2019-07-11 01:22:23.262000+00:00,26.16,,,64.6,,,
2019-07-11 01:22:23.263000+00:00,26.16,,,64.6,,,
2019-07-11 01:29:25.402000+00:00,26.12,,,64.61,,,
2019-07-11 01:59:24.621000+00:00,26.15,,,64.61,,,
2019-07-11 01:59:24.679000+00:00,26.15,,,64.79,,,
2019-07-11 02:22:11.252000+00:00,26.1,,,64.91,,,
2019-07-11 03:17:17.402000+00:00,26.05,,,65.01,,,
2019-07-11 03:27:31.020000+00:00,26.05,,,65.01,,,
2019-07-11 03:27:31.078000+00:00,26.05,,,65.07,,,
2019-07-11 04:09:02.869000+00:00,26.02,,,65.09,,,
2019-07-11 04:35:41.071000+00:00,26.01,,,65.09,,,
2019-07-11 04:35:41.126000+00:00,26.01,,,65.13,,,
2019-07-11 04:35:41.127000+00:00,26.01,,,65.13,,,
2019-07-11 05:06:09.840000+00:00,25.95,,,65.15,,,
2019-07-11 05:59:25.554000+00:00,25.93,,,65.35,,,
2019-07-11 06:22:52.912000+00:00,25.87,,,65.35,,,
2019-07-11 06:22:52.972000+00:00,25.87,,,65.35,,,
2019-07-11 06:51:21.162000+00:00,25.91,,,65.37,,,
2019-07-11 07:21:00.250000+00:00,25.91,,,65.37,,,
2019-07-11 07:21:00.310000+00:00,25.91,,,65.6,,,
2019-07-11 07:21:00.311000+00:00,25.91,,,65.6,,,
2019-07-11 07:51:19.030000+00:00,25.96,,,66.18,,,
2019-07-11 08:22:48.679000+00:00,25.88,,,66.18,,,
2019-07-11 08:22:48.735000+00:00,25.88,,,66.2,,,
2019-07-11 08:42:44.564000+00:00,25.88,,,66.14,,,
2019-07-11 09:41:41.883000+00:00,25.93,,,66.01,,,
2019-07-11 10:38:48.597000+00:00,25.96,,,65.89,,,
2019-07-11 11:15:19.681000+00:00,25.99,,,65.89,,,
2019-07-11 11:15:19.740000+00:00,25.99,,,65.77,,,
2019-07-11 11:37:26.141000+00:00,25.98,,,65.56,,,
2019-07-11 12:04:24.609000+00:00,25.99,,,65.56,,,
2019-07-11 12:04:24.610000+00:00,25.99,,,65.43,,,
2019-07-11 12:04:24.672000+00:00,25.99,,,65.43,,,
2019-07-11 12:34:53.528000+00:00,25.95,,,65.25,,,
2019-07-11 13:14:15.450000+00:00,26.03,,,65.25,,,
2019-07-11 13:14:15.477000+00:00,26.03,,,65.97,,,
2019-07-11 13:14:15.478000+00:00,26.03,,,65.97,,,
2019-07-11 13:26:59.259000+00:00,26.13,,,68.82,,,
2019-07-11 14:21:05.163000+00:00,26.35,,,68.82,,,
2019-07-11 14:21:05.219000+00:00,26.35,,,67.09,,,
2019-07-11 14:27:17.082000+00:00,26.33,,,66.88,,,
2019-07-11 14:53:05.078000+00:00,26.4,,,66.88,,,
2019-07-11 14:53:05.138000+00:00,26.4,,,64.23,,,
2019-07-11 14:53:05.139000+00:00,26.4,,,64.23,,,
2019-07-11 15:22:43.558000+00:00,26.63,,,65.16,,,
2019-07-11 15:56:03.497000+00:00,26.91,,,65.16,,,
2019-07-11 15:56:03.558000+00:00,26.91,,,64.38,,,
2019-07-11 15:56:03.559000+00:00,26.91,,,64.38,,,
2019-07-11 16:18:19.878000+00:00,27.05,,,64.56,,,
2019-07-11 17:15:46.187000+00:00,27.29,,,63.17,,,
2019-07-11 17:41:03.811000+00:00,27.42,,,63.17,,,
2019-07-11 17:41:03.868000+00:00,27.42,,,62.82,,,
2019-07-11 18:12:22.423000+00:00,27.32,,,62.4,,,
2019-07-11 19:04:07.303000+00:00,27.23,,,62.71,,,
2019-07-11 19:10:49.859000+00:00,27.2,,,62.71,,,
2019-07-11 19:10:49.916000+00:00,27.2,,,62.74,,,
2019-07-11 20:01:23.859000+00:00,27.09,,,63.23,,,
2019-07-11 20:24:20.806000+00:00,27.15,,,63.23,,,
2019-07-11 20:24:20.807000+00:00,27.15,,,64.04,,,
2019-07-11 20:24:20.868000+00:00,27.15,,,64.04,,,
2019-07-11 20:51:48.530000+00:00,27.04,,,64.04,,,
2019-07-11 20:51:48.590000+00:00,27.04,,,63.26,,,
2019-07-11 21:01:01.239000+00:00,27.08,,,63.16,,,
2019-07-11 21:24:48.429000+00:00,27.02,,,63.16,,,
2019-07-11 21:24:48.430000+00:00,27.02,,,63.99,,,
2019-07-11 21:24:48.488000+00:00,27.02,,,63.99,,,
2019-07-11 21:50:45.793000+00:00,26.94,,,63.99,,,
2019-07-11 21:50:45.851000+00:00,26.94,,,64.27,,,
2019-07-11 21:54:47.108000+00:00,26.94,,,64.35,,,
2019-07-11 22:10:02.017000+00:00,26.95,,,64.35,,,
2019-07-11 22:10:02.043000+00:00,26.95,,,64.27,,,
2019-07-11 22:46:32.233000+00:00,26.91,,,64.0,,,
2019-07-11 23:11:19.796000+00:00,26.77,,,64.0,,,
2019-07-11 23:11:19.824000+00:00,26.77,,,64.33,,,
2019-07-11 23:40:17.972000+00:00,26.72,,,64.51,,,
2019-07-12 00:31:53.038000+00:00,26.61,,,64.51,,,
2019-07-12 00:31:53.089000+00:00,26.61,,,64.71,,,
2019-07-12 00:37:34.771000+00:00,26.63,,,64.67,,,
2019-07-12 01:16:36.384000+00:00,26.57,,,64.67,,,
2019-07-12 01:16:36.420000+00:00,26.57,,,64.78,,,
2019-07-12 01:16:36.421000+00:00,26.57,,,64.78,,,
2019-07-12 01:33:11.210000+00:00,26.58,,,64.85,,,
2019-07-12 02:25:36.475000+00:00,26.53,,,64.89,,,
2019-07-12 03:20:52.638000+00:00,26.43,,,64.86,,,
2019-07-12 04:15:08.471000+00:00,26.44,,,64.93,,,
2019-07-12 05:14:45.879000+00:00,26.35,,,64.97,,,
2019-07-12 05:36:42.751000+00:00,26.32,,,64.97,,,
2019-07-12 05:36:42.752000+00:00,26.32,,,64.91,,,
2019-07-12 05:36:42.779000+00:00,26.32,,,64.91,,,
2019-07-12 05:50:36.917000+00:00,26.32,,,64.91,,,
2019-07-12 05:50:36.975000+00:00,26.32,,,64.86,,,
2019-07-12 06:06:11.538000+00:00,26.29,,,64.83,,,
2019-07-12 06:43:42.838000+00:00,26.29,,,64.83,,,
2019-07-12 06:43:42.889000+00:00,26.29,,,64.67,,,
2019-07-12 07:00:27.793000+00:00,26.3,,,64.74,,,
2019-07-12 07:17:43.411000+00:00,26.29,,,64.74,,,
2019-07-12 07:17:43.463000+00:00,26.29,,,64.66,,,
2019-07-12 07:57:04.604000+00:00,26.3,,,65.13,,,
2019-07-12 08:10:39.171000+00:00,26.25,,,65.13,,,
2019-07-12 08:10:39.231000+00:00,26.25,,,65.38,,,
2019-07-12 08:21:52.685000+00:00,26.3,,,65.38,,,
2019-07-12 08:21:52.747000+00:00,26.3,,,65.48,,,
2019-07-12 08:51:11.079000+00:00,26.35,,,65.4,,,
2019-07-12 08:53:52.579000+00:00,26.3,,,65.4,,,
2019-07-12 08:53:52.643000+00:00,26.3,,,65.42,,,
2019-07-12 08:53:52.644000+00:00,26.3,,,65.42,,,
2019-07-12 09:22:10.760000+00:00,26.33,,,65.42,,,
2019-07-12 09:22:10.818000+00:00,26.33,,,65.26,,,
2019-07-12 09:43:57.065000+00:00,26.36,,,65.26,,,
2019-07-12 09:43:57.067000+00:00,26.36,,,65.29,,,
2019-07-12 09:43:57.128000+00:00,26.36,,,65.29,,,
2019-07-12 09:48:58.634000+00:00,26.37,,,65.29,,,
